"bisou1897" "bravo2421" "bravo2422" "canard/coin-coin1898" "canard/coin-coin2423" "canard/coin-coin2424" "canard/coin-coin2956" "canard/coin-coin2957" "cassé2958" "coucou2425" "coucou2426" "divan2427" "encore1899" "encore2959" "encore2960" "est là1900" "est là2961" "est là2962" "lequel2963" "livre1901" "livre1902" "livre1903" "livre1904" "livre1905" "maman2429" "maman2430" "maman2431" "maman2432" "maman2433" "mouton2968" "musique2436" "musique2437" "musique2438" "musique2439" "musique2440" "nonnon2441" "nonnon2705" "papa2442" "papa2443" "papa2444" "papa2445" "pin pon1908" "pin pon1909" "pin pon1910" "pin pon1911" "pin pon1912" "teuton2447" "voiture2448" "voiture2970"
"bisou1897" 0 2.82842712474619 2.82842712474619 3.3166247903554 6.6332495807108 6.6332495807108 6.14505191510159 6.14505191510159 8.83763431866884 6.6332495807108 6.6332495807108 5.19258240356725 3.3166247903554 6.14505191510159 6.14505191510159 4.38748219369606 5.7007084480152 5.7007084480152 6.14505191510159 4.38748219369606 4.38748219369606 4.38748219369606 4.38748219369606 4.38748219369606 5.29150262212918 6.76885693668225 5.29150262212918 5.29150262212918 5.29150262212918 6.14505191510159 6.6332495807108 6.6332495807108 6.6332495807108 6.6332495807108 6.6332495807108 7.12310562561766 2.82842712474619 4 4 4 4 1 1 1 1 1 6.6332495807108 5.73231923428138 5.52100952831344
"bravo2421" 2.82842712474619 0 0 6.14505191510159 6.6332495807108 6.6332495807108 6.14505191510159 6.14505191510159 8.83763431866884 6.6332495807108 6.6332495807108 5 6.14505191510159 6.14505191510159 6.14505191510159 7.21590931844225 7.21590931844225 7.21590931844225 6.14505191510159 7.21590931844225 7.21590931844225 7.21590931844225 7.21590931844225 7.21590931844225 5.29150262212918 6.76885693668225 5.29150262212918 5.29150262212918 5.29150262212918 6.14505191510159 6.6332495807108 6.6332495807108 6.6332495807108 6.6332495807108 6.6332495807108 8.24621125123532 5.65685424949238 2 2 2 2 3.82842712474619 3.82842712474619 3.82842712474619 3.82842712474619 3.82842712474619 6.6332495807108 5.53973683071413 5.32842712474619
"bravo2422" 2.82842712474619 0 0 6.14505191510159 6.6332495807108 6.6332495807108 6.14505191510159 6.14505191510159 8.83763431866884 6.6332495807108 6.6332495807108 5 6.14505191510159 6.14505191510159 6.14505191510159 7.21590931844225 7.21590931844225 7.21590931844225 6.14505191510159 7.21590931844225 7.21590931844225 7.21590931844225 7.21590931844225 7.21590931844225 5.29150262212918 6.76885693668225 5.29150262212918 5.29150262212918 5.29150262212918 6.14505191510159 6.6332495807108 6.6332495807108 6.6332495807108 6.6332495807108 6.6332495807108 8.24621125123532 5.65685424949238 2 2 2 2 3.82842712474619 3.82842712474619 3.82842712474619 3.82842712474619 3.82842712474619 6.6332495807108 5.53973683071413 5.32842712474619
"canard/coin-coin1898" 3.3166247903554 6.14505191510159 6.14505191510159 0 3.3166247903554 3.3166247903554 6.6332495807108 6.6332495807108 9.32583198427805 3.3166247903554 3.3166247903554 6.04668436981694 0 6.6332495807108 6.6332495807108 4.5 6.18890611362441 6.18890611362441 6.6332495807108 4.5 4.5 4.5 4.5 4.5 7.11788726606417 6.88839199818388 7.11788726606417 7.11788726606417 7.11788726606417 6.6332495807108 3.3166247903554 3.3166247903554 3.3166247903554 3.3166247903554 3.3166247903554 7.24264068711928 3.3166247903554 6.16227766016838 6.16227766016838 6.16227766016838 6.16227766016838 3.16227766016838 3.16227766016838 3.16227766016838 3.16227766016838 3.16227766016838 6.14505191510159 6.96341370437978 6.00920719392265
"canard/coin-coin2423" 6.6332495807108 6.6332495807108 6.6332495807108 3.3166247903554 0 0 3.3166247903554 3.3166247903554 8.83763431866884 0 0 6.70820393249937 3.3166247903554 3.3166247903554 3.3166247903554 7.8166247903554 7.8166247903554 7.8166247903554 3.3166247903554 7.8166247903554 7.8166247903554 7.8166247903554 7.8166247903554 7.8166247903554 8.94427190999916 8.71477664211886 8.94427190999916 8.94427190999916 8.94427190999916 6.14505191510159 0 0 0 0 0 8.48528137423857 6.6332495807108 6.32455532033676 6.32455532033676 6.32455532033676 6.32455532033676 6.47890245052378 6.47890245052378 6.47890245052378 6.47890245052378 6.47890245052378 5.65685424949238 7.62493326706221 6.67072675660508
"canard/coin-coin2424" 6.6332495807108 6.6332495807108 6.6332495807108 3.3166247903554 0 0 3.3166247903554 3.3166247903554 8.83763431866884 0 0 6.70820393249937 3.3166247903554 3.3166247903554 3.3166247903554 7.8166247903554 7.8166247903554 7.8166247903554 3.3166247903554 7.8166247903554 7.8166247903554 7.8166247903554 7.8166247903554 7.8166247903554 8.94427190999916 8.71477664211886 8.94427190999916 8.94427190999916 8.94427190999916 6.14505191510159 0 0 0 0 0 8.48528137423857 6.6332495807108 6.32455532033676 6.32455532033676 6.32455532033676 6.32455532033676 6.47890245052378 6.47890245052378 6.47890245052378 6.47890245052378 6.47890245052378 5.65685424949238 7.62493326706221 6.67072675660508
"canard/coin-coin2956" 6.14505191510159 6.14505191510159 6.14505191510159 6.6332495807108 3.3166247903554 3.3166247903554 0 0 5.52100952831344 3.3166247903554 3.3166247903554 6.04668436981694 6.6332495807108 0 0 6.18890611362441 4.5 4.5 0 6.18890611362441 6.18890611362441 6.18890611362441 6.18890611362441 6.18890611362441 7.11788726606417 7.47213595499958 7.11788726606417 7.11788726606417 7.11788726606417 2.82842712474619 3.3166247903554 3.3166247903554 3.3166247903554 3.3166247903554 3.3166247903554 7.24264068711928 3.3166247903554 6.16227766016838 6.16227766016838 6.16227766016838 6.16227766016838 6.3166247903554 6.3166247903554 6.3166247903554 6.3166247903554 6.3166247903554 6.14505191510159 6.11815695846674 3.35410196624968
"canard/coin-coin2957" 6.14505191510159 6.14505191510159 6.14505191510159 6.6332495807108 3.3166247903554 3.3166247903554 0 0 5.52100952831344 3.3166247903554 3.3166247903554 6.04668436981694 6.6332495807108 0 0 6.18890611362441 4.5 4.5 0 6.18890611362441 6.18890611362441 6.18890611362441 6.18890611362441 6.18890611362441 7.11788726606417 7.47213595499958 7.11788726606417 7.11788726606417 7.11788726606417 2.82842712474619 3.3166247903554 3.3166247903554 3.3166247903554 3.3166247903554 3.3166247903554 7.24264068711928 3.3166247903554 6.16227766016838 6.16227766016838 6.16227766016838 6.16227766016838 6.3166247903554 6.3166247903554 6.3166247903554 6.3166247903554 6.3166247903554 6.14505191510159 6.11815695846674 3.35410196624968
"cassé2958" 8.83763431866884 8.83763431866884 8.83763431866884 9.32583198427805 8.83763431866884 8.83763431866884 5.52100952831344 5.52100952831344 0 8.83763431866884 8.83763431866884 8.07774721070176 9.32583198427805 5.52100952831344 5.52100952831344 8.88148851719167 6.19258240356725 6.19258240356725 5.52100952831344 8.88148851719167 8.88148851719167 8.88148851719167 8.88148851719167 8.88148851719167 9.81046966963142 10.1647183585668 9.81046966963142 9.81046966963142 9.81046966963142 2.69258240356725 8.83763431866884 8.83763431866884 8.83763431866884 8.83763431866884 8.83763431866884 8.85486006373563 6.00920719392265 8.85486006373563 8.85486006373563 8.85486006373563 8.85486006373563 9.00920719392265 9.00920719392265 9.00920719392265 9.00920719392265 9.00920719392265 6.00920719392265 8.14921979935155 5.3851648071345
"coucou2425" 6.6332495807108 6.6332495807108 6.6332495807108 3.3166247903554 0 0 3.3166247903554 3.3166247903554 8.83763431866884 0 0 6.70820393249937 3.3166247903554 3.3166247903554 3.3166247903554 7.8166247903554 7.8166247903554 7.8166247903554 3.3166247903554 7.8166247903554 7.8166247903554 7.8166247903554 7.8166247903554 7.8166247903554 8.94427190999916 8.71477664211886 8.94427190999916 8.94427190999916 8.94427190999916 6.14505191510159 0 0 0 0 0 8.48528137423857 6.6332495807108 6.32455532033676 6.32455532033676 6.32455532033676 6.32455532033676 6.47890245052378 6.47890245052378 6.47890245052378 6.47890245052378 6.47890245052378 5.65685424949238 7.62493326706221 6.67072675660508
