gloss1,gloss2,Speaker_ID,word_pair,distance,Speaker,listID,distance_norm,data_type
coucou2604,encore3055,Adeline_11,coucou2604_encore3055,3.3166247903554,Adeline,11,0.09867651117297084,actual
maman2611,encore3055,Adeline_11,encore3055_maman2611,7.11788726606417,Adeline,11,0.21177200519642267,actual
coucou2608,encore3055,Adeline_11,coucou2608_encore3055,3.3166247903554,Adeline,11,0.09867651117297084,actual
encore3064,encore3055,Adeline_11,encore3055_encore3064,0,Adeline,11,0,actual
au revoir3036,encore3055,Adeline_11,au revoir3036_encore3055,3.1622776601683795,Adeline,11,0.0940843618407024,actual
coucou3133,encore3055,Adeline_11,coucou3133_encore3055,9.1332495807108,Adeline,11,0.27173324125095455,actual
encore3061,encore3055,Adeline_11,encore3055_encore3061,0,Adeline,11,0,actual
au revoir3037,encore3055,Adeline_11,au revoir3037_encore3055,3.3541019662496847,Adeline,11,0.09979153539175428,actual
bobo3130,encore3055,Adeline_11,bobo3130_encore3055,6.733551962699517,Adeline,11,0.20033722759754768,actual
bisou3041,encore3055,Adeline_11,bisou3041_encore3055,2.8284271247461903,Adeline,11,0.08415161147819913,actual
encore3055,au revoir1955,Adeline_11,au revoir1955_encore3055,8.909106907318641,Adeline,11,0.26506452880580916,actual
encore3053,vachou3068,Adeline_12,encore3053_vachou3068,2.0615528128088303,Adeline,12,0.06133549980038634,actual
au revoir3033,vachou3068,Adeline_12,au revoir3033_vachou3068,3.2015621187164243,Adeline,12,0.0952531564912498,actual
encore1956,vachou3068,Adeline_12,encore1956_vachou3068,5.8166247903554,Adeline,12,0.17305673007798372,actual
encore3063,vachou3068,Adeline_12,encore3063_vachou3068,2.0615528128088303,Adeline,12,0.06133549980038634,actual
chapeau3050,vachou3068,Adeline_12,chapeau3050_vachou3068,2.449489742783178,Adeline,12,0.0728774333095186,actual
chapeau3044,vachou3068,Adeline_12,chapeau3044_vachou3068,3.2015621187164243,Adeline,12,0.0952531564912498,actual
encore3058,vachou3068,Adeline_12,encore3058_vachou3068,2.0615528128088303,Adeline,12,0.06133549980038634,actual
au revoir3037,vachou3068,Adeline_12,au revoir3037_vachou3068,2.23606797749979,Adeline,12,0.06652769026116952,actual
bisou3040,vachou3068,Adeline_12,bisou3040_vachou3068,2.0615528128088303,Adeline,12,0.06133549980038634,actual
coucou2609,vachou3068,Adeline_12,coucou2609_vachou3068,5.55269276785519,Adeline,12,0.16520420143414036,actual
chapeau3045,vachou3068,Adeline_12,chapeau3045_vachou3068,3.2015621187164243,Adeline,12,0.0952531564912498,actual
voiture3070,vachou3068,Adeline_12,vachou3068_voiture3070,2.0615528128088303,Adeline,12,0.06133549980038634,actual
parti3067,vachou3068,Adeline_12,parti3067_vachou3068,2.0615528128088303,Adeline,12,0.06133549980038634,actual
au revoir3036,vachou3068,Adeline_12,au revoir3036_vachou3068,3.2015621187164243,Adeline,12,0.0952531564912498,actual
coucou2605,vachou3068,Adeline_12,coucou2605_vachou3068,5.3781776031642305,Adeline,12,0.16001201097335718,actual
chapeau3043,vachou3068,Adeline_12,chapeau3043_vachou3068,3.2015621187164243,Adeline,12,0.0952531564912498,actual
au revoir3031,vachou3068,Adeline_12,au revoir3031_vachou3068,2.23606797749979,Adeline,12,0.06652769026116952,actual
encore3062,vachou3068,Adeline_12,encore3062_vachou3068,2.0615528128088303,Adeline,12,0.06133549980038634,actual
voilà2616,vachou3068,Adeline_12,vachou3068_voilà2616,5.409806303281641,Adeline,12,0.1609530308287228,actual
vachou3068,encore3053,Adeline_12,encore3053_vachou3068,2.0615528128088303,Adeline,12,0.06133549980038634,actual
au revoir3034,encore3061,Adeline_13,au revoir3034_encore3061,6.118156958466736,Adeline,13,0.18202794154639346,actual
coucou2605,encore3061,Adeline_13,coucou2605_encore3061,3.3166247903554,Adeline,13,0.09867651117297084,actual
bisou3041,encore3061,Adeline_13,bisou3041_encore3061,2.8284271247461903,Adeline,13,0.08415161147819913,actual
papa2614,encore3061,Adeline_13,encore3061_papa2614,6.16227766016838,Adeline,13,0.18334062452671787,actual
coucou3134,encore3061,Adeline_13,coucou3134_encore3061,6.6332495807108,Adeline,13,0.19735302234594168,actual
au revoir3033,encore3061,Adeline_13,au revoir3033_encore3061,3.1622776601683795,Adeline,13,0.0940843618407024,actual
chapeau3043,encore3061,Adeline_13,chapeau3043_encore3061,3.1622776601683795,Adeline,13,0.0940843618407024,actual
encore3053,encore3061,Adeline_13,encore3053_encore3061,0,Adeline,13,0,actual
coucou2607,encore3061,Adeline_13,coucou2607_encore3061,3.3166247903554,Adeline,13,0.09867651117297084,actual
au revoir1955,encore3061,Adeline_13,au revoir1955_encore3061,8.909106907318641,Adeline,13,0.26506452880580916,actual
encore3056,encore3061,Adeline_13,encore3056_encore3061,0,Adeline,13,0,actual
coucou2609,encore3061,Adeline_13,coucou2609_encore3061,6.358006055504509,Adeline,13,0.18916395288312915,actual
parti3067,encore3061,Adeline_13,encore3061_parti3067,2.8284271247461903,Adeline,13,0.08415161147819913,actual
papa3135,encore3061,Adeline_13,encore3061_papa3135,6.16227766016838,Adeline,13,0.18334062452671787,actual
au revoir3032,encore3061,Adeline_13,au revoir3032_encore3061,3.3541019662496847,Adeline,13,0.09979153539175428,actual
coucou2608,encore3061,Adeline_13,coucou2608_encore3061,3.3166247903554,Adeline,13,0.09867651117297084,actual
coucou2604,encore3061,Adeline_13,coucou2604_encore3061,3.3166247903554,Adeline,13,0.09867651117297084,actual
encore3065,encore3061,Adeline_13,encore3061_encore3065,7.8166247903554,Adeline,13,0.23256090520199404,actual
encore3054,encore3061,Adeline_13,encore3054_encore3061,0,Adeline,13,0,actual
encore3061,au revoir3034,Adeline_13,au revoir3034_encore3061,6.118156958466736,Adeline,13,0.18202794154639346,actual
coucou3133,bobo3130,Adeline_14,bobo3130_coucou3133,10.992148524251473,Adeline,14,0.3270393653880955,actual
dodo2610,bobo3130,Adeline_14,bobo3130_dodo2610,9.499153881351274,Adeline,14,0.2826196580429242,actual
bisou3040,bobo3130,Adeline_14,bisou3040_bobo3130,6.1825290909958746,Adeline,14,0.1839431468699534,actual
encore3058,bobo3130,Adeline_14,bobo3130_encore3058,6.733551962699517,Adeline,14,0.20033722759754768,actual
encore3065,bobo3130,Adeline_14,bobo3130_encore3065,9.88670930187553,Adeline,14,0.29415024084949165,actual
encore3063,bobo3130,Adeline_14,bobo3130_encore3063,6.733551962699517,Adeline,14,0.20033722759754768,actual
au revoir1955,bobo3130,Adeline_14,au revoir1955_bobo3130,11.113491645276683,Adeline,14,0.3306495765498846,actual
bobo3132,bobo3130,Adeline_14,bobo3130_bobo3132,1.5,Adeline,14,0.044628131343007735,actual
chapeau3047,bobo3130,Adeline_14,bobo3130_chapeau3047,4.631202762478185,Adeline,14,0.1377879501066511,actual
chapeau3045,bobo3130,Adeline_14,bobo3130_chapeau3045,4.631202762478185,Adeline,14,0.1377879501066511,actual
coucou3134,bobo3130,Adeline_14,bobo3130_coucou3134,6.009207193922652,Adeline,14,0.17878645861181802,actual
coucou2603,bobo3130,Adeline_14,bobo3130_coucou2603,10.050176753054917,Adeline,14,0.2990137387705185,actual
encore3057,bobo3130,Adeline_14,bobo3130_encore3057,6.733551962699517,Adeline,14,0.20033722759754768,actual
maman2613,bobo3130,Adeline_14,bobo3130_maman2613,8.346459759079796,Adeline,14,0.24832460158489453,actual
papa2615,bobo3130,Adeline_14,bobo3130_papa2615,7.631202762478185,Adeline,14,0.22704421279266657,actual
coucou2605,bobo3130,Adeline_14,bobo3130_coucou2605,10.050176753054917,Adeline,14,0.2990137387705185,actual
coucou2606,bobo3130,Adeline_14,bobo3130_coucou2606,10.050176753054917,Adeline,14,0.2990137387705185,actual
voiture3071,bobo3130,Adeline_14,bobo3130_voiture3071,6.1825290909958746,Adeline,14,0.1839431468699534,actual
coucou2609,bobo3130,Adeline_14,bobo3130_coucou2609,9.609153530239343,Adeline,14,0.28589237722843186,actual
bobo3130,coucou3133,Adeline_14,bobo3130_coucou3133,10.992148524251473,Adeline,14,0.3270393653880955,actual
voilà2616,chapeau3050,Adeline_15,chapeau3050_voilà2616,6.36960626768104,Adeline,15,0.18950908341154316,actual
encore3057,chapeau3050,Adeline_15,chapeau3050_encore3057,3.2015621187164243,Adeline,15,0.0952531564912498,actual
coucou2609,chapeau3050,Adeline_15,chapeau3050_coucou2609,6.6332495807108,Adeline,15,0.19735302234594168,actual
coucou2607,chapeau3050,Adeline_15,chapeau3050_coucou2607,6.518186909071824,Adeline,15,0.19392966766422065,actual
encore3061,chapeau3050,Adeline_15,chapeau3050_encore3061,3.2015621187164243,Adeline,15,0.0952531564912498,actual
voilà3069,chapeau3050,Adeline_15,chapeau3050_voilà3069,3.605551275463989,Adeline,15,0.10727267725690397,actual
papa2615,chapeau3050,Adeline_15,chapeau3050_papa2615,5.5,Adeline,15,0.16363648159102834,actual
