Speaker_ID,gloss1,data_type,degree,threshold
Adeline_1,au revoir1956,iter_A,3,0.25
Adeline_1,au revoir3038,iter_A,11,0.25
Adeline_1,au revoir3040,iter_A,10,0.25
Adeline_1,au revoir3044,iter_A,11,0.25
Adeline_1,bisou3049,iter_A,11,0.25
Adeline_1,chapeau3056,iter_A,9,0.25
Adeline_1,chapeau3057,iter_A,9,0.25
Adeline_1,chapeau3058,iter_A,10,0.25
Adeline_1,coucou2605,iter_A,9,0.25
Adeline_1,coucou2606,iter_A,9,0.25
Adeline_1,coucou2611,iter_A,8,0.25
Adeline_1,encore3062,iter_A,10,0.25
Adeline_1,encore3064,iter_A,10,0.25
Adeline_1,encore3065,iter_A,10,0.25
Adeline_1,encore3066,iter_A,10,0.25
Adeline_1,encore3072,iter_A,7,0.25
Adeline_1,maman2613,iter_A,7,0.25
Adeline_1,vachou3075,iter_A,10,0.25
Adeline_1,voiture3077,iter_A,11,0.25
Adeline_1,voiture3078,iter_A,11,0.25
Adeline_10,au revoir3040,iter_A,10,0.25
Adeline_10,bisou3046,iter_A,10,0.25
Adeline_10,bisou3049,iter_A,10,0.25
Adeline_10,bobo3137,iter_A,10,0.25
Adeline_10,bobo3138,iter_A,10,0.25
Adeline_10,bobo3139,iter_A,10,0.25
Adeline_10,coucou2605,iter_A,9,0.25
Adeline_10,coucou2609,iter_A,9,0.25
Adeline_10,coucou3059,iter_A,12,0.25
Adeline_10,encore3061,iter_A,12,0.25
Adeline_10,encore3068,iter_A,12,0.25
Adeline_10,encore3069,iter_A,12,0.25
Adeline_10,encore3070,iter_A,12,0.25
Adeline_10,maman2615,iter_A,7,0.25
Adeline_10,oiseau3073,iter_A,6,0.25
Adeline_10,papa2617,iter_A,9,0.25
Adeline_10,papa3142,iter_A,8,0.25
Adeline_10,vachou3075,iter_A,10,0.25
Adeline_10,voilà3076,iter_A,11,0.25
Adeline_100,au revoir3038,iter_A,12,0.25
Adeline_100,au revoir3040,iter_A,12,0.25
Adeline_100,au revoir3042,iter_A,12,0.25
Adeline_100,au revoir3044,iter_A,12,0.25
Adeline_100,bisou3045,iter_A,13,0.25
Adeline_100,bisou3046,iter_A,13,0.25
Adeline_100,bobo3137,iter_A,9,0.25
Adeline_100,chapeau3053,iter_A,12,0.25
Adeline_100,chapeau3055,iter_A,12,0.25
Adeline_100,coucou2611,iter_A,7,0.25
Adeline_100,coucou3141,iter_A,6,0.25
Adeline_100,encore3062,iter_A,13,0.25
Adeline_100,encore3063,iter_A,13,0.25
Adeline_100,encore3066,iter_A,13,0.25
Adeline_100,encore3072,iter_A,7,0.25
Adeline_100,maman2614,iter_A,8,0.25
Adeline_100,papa3142,iter_A,6,0.25
Adeline_100,voilà2618,iter_A,9,0.25
Adeline_100,voilà3076,iter_A,12,0.25
Adeline_100,voiture3078,iter_A,12,0.25
Adeline_11,au revoir1956,iter_A,3,0.25
Adeline_11,au revoir3039,iter_A,11,0.25
Adeline_11,au revoir3044,iter_A,11,0.25
Adeline_11,bobo3137,iter_A,9,0.25
Adeline_11,bobo3138,iter_A,8,0.25
Adeline_11,bobo3139,iter_A,8,0.25
Adeline_11,chapeau3053,iter_A,9,0.25
Adeline_11,coucou2606,iter_A,6,0.25
Adeline_11,coucou2610,iter_A,6,0.25
Adeline_11,coucou3140,iter_A,1,0.25
Adeline_11,coucou3141,iter_A,7,0.25
Adeline_11,encore3065,iter_A,11,0.25
Adeline_11,encore3068,iter_A,11,0.25
Adeline_11,encore3069,iter_A,11,0.25
Adeline_11,encore3070,iter_A,11,0.25
Adeline_11,maman2613,iter_A,8,0.25
Adeline_11,maman2614,iter_A,8,0.25
Adeline_11,papa3142,iter_A,6,0.25
Adeline_11,vachou3075,iter_A,10,0.25
Adeline_11,voiture3077,iter_A,9,0.25
Adeline_12,au revoir1956,iter_A,4,0.25
Adeline_12,au revoir3038,iter_A,10,0.25
Adeline_12,au revoir3043,iter_A,11,0.25
Adeline_12,bisou3045,iter_A,10,0.25
Adeline_12,bisou3049,iter_A,11,0.25
Adeline_12,bobo3138,iter_A,10,0.25
Adeline_12,chapeau3051,iter_A,11,0.25
Adeline_12,chapeau3056,iter_A,10,0.25
Adeline_12,coucou2605,iter_A,10,0.25
Adeline_12,coucou2608,iter_A,10,0.25
Adeline_12,encore3065,iter_A,11,0.25
Adeline_12,encore3068,iter_A,11,0.25
Adeline_12,maman2613,iter_A,10,0.25
Adeline_12,maman2615,iter_A,10,0.25
Adeline_12,papa2616,iter_A,11,0.25
Adeline_12,papa3142,iter_A,9,0.25
Adeline_12,vachou3075,iter_A,11,0.25
Adeline_12,voilà3076,iter_A,11,0.25
Adeline_12,voiture3078,iter_A,11,0.25
Adeline_13,au revoir3042,iter_A,10,0.25
Adeline_13,au revoir3043,iter_A,11,0.25
Adeline_13,bobo3138,iter_A,7,0.25
Adeline_13,bobo3139,iter_A,7,0.25
Adeline_13,chapeau3051,iter_A,11,0.25
Adeline_13,chapeau3052,iter_A,11,0.25
Adeline_13,chapeau3053,iter_A,11,0.25
Adeline_13,chapeau3057,iter_A,10,0.25
Adeline_13,coucou2606,iter_A,8,0.25
Adeline_13,coucou2607,iter_A,8,0.25
Adeline_13,coucou2611,iter_A,8,0.25
Adeline_13,encore1957,iter_A,8,0.25
Adeline_13,encore3062,iter_A,11,0.25
Adeline_13,encore3068,iter_A,11,0.25
Adeline_13,encore3069,iter_A,11,0.25
Adeline_13,maman2613,iter_A,7,0.25
Adeline_13,maman2614,iter_A,7,0.25
Adeline_13,maman2615,iter_A,7,0.25
Adeline_13,oiseau3073,iter_A,6,0.25
Adeline_13,vachou3075,iter_A,10,0.25
Adeline_14,au revoir3039,iter_A,12,0.25
Adeline_14,au revoir3040,iter_A,12,0.25
Adeline_14,au revoir3044,iter_A,12,0.25
Adeline_14,bisou3047,iter_A,12,0.25
Adeline_14,bisou3049,iter_A,12,0.25
Adeline_14,bobo3137,iter_A,9,0.25
Adeline_14,bobo3139,iter_A,8,0.25
Adeline_14,chapeau3052,iter_A,12,0.25
Adeline_14,chapeau3056,iter_A,11,0.25
Adeline_14,chapeau3057,iter_A,11,0.25
Adeline_14,coucou2606,iter_A,10,0.25
Adeline_14,coucou2609,iter_A,10,0.25
Adeline_14,coucou2611,iter_A,8,0.25
Adeline_14,encore3066,iter_A,12,0.25
Adeline_14,encore3067,iter_A,12,0.25
Adeline_14,encore3068,iter_A,12,0.25
Adeline_14,maman2615,iter_A,8,0.25
Adeline_14,oiseau3073,iter_A,7,0.25
Adeline_14,voilà3076,iter_A,12,0.25
Adeline_14,voiture3077,iter_A,12,0.25
Adeline_15,au revoir1956,iter_A,3,0.25
Adeline_15,au revoir3039,iter_A,9,0.25
Adeline_15,au revoir3041,iter_A,5,0.25
Adeline_15,au revoir3043,iter_A,9,0.25
Adeline_15,bisou3046,iter_A,8,0.25
Adeline_15,bobo3138,iter_A,6,0.25
Adeline_15,chapeau3050,iter_A,9,0.25
Adeline_15,chapeau3051,iter_A,9,0.25
Adeline_15,chapeau3052,iter_A,9,0.25
Adeline_15,chapeau3054,iter_A,9,0.25
Adeline_15,chapeau3058,iter_A,9,0.25
Adeline_15,coucou2609,iter_A,4,0.25
Adeline_15,coucou3059,iter_A,9,0.25
Adeline_15,encore1957,iter_A,7,0.25
Adeline_15,encore3062,iter_A,9,0.25
Adeline_15,encore3063,iter_A,9,0.25
Adeline_15,encore3066,iter_A,9,0.25
Adeline_15,maman2613,iter_A,7,0.25
Adeline_15,maman2615,iter_A,7,0.25
Adeline_16,au revoir3038,iter_A,10,0.25
Adeline_16,au revoir3040,iter_A,10,0.25
Adeline_16,au revoir3041,iter_A,6,0.25
Adeline_16,au revoir3042,iter_A,10,0.25
Adeline_16,au revoir3043,iter_A,10,0.25
Adeline_16,chapeau3054,iter_A,10,0.25
Adeline_16,chapeau3056,iter_A,9,0.25
Adeline_16,chapeau3058,iter_A,10,0.25
Adeline_16,coucou2608,iter_A,9,0.25
Adeline_16,coucou2610,iter_A,9,0.25
Adeline_16,coucou3141,iter_A,5,0.25
Adeline_16,encore3062,iter_A,10,0.25
Adeline_16,encore3067,iter_A,10,0.25
Adeline_16,encore3068,iter_A,10,0.25
Adeline_16,encore3070,iter_A,10,0.25
Adeline_16,encore3071,iter_A,10,0.25
Adeline_16,oiseau3073,iter_A,7,0.25
Adeline_16,papa2617,iter_A,6,0.25
Adeline_16,parti3074,iter_A,10,0.25
Adeline_16,vachou3075,iter_A,9,0.25
Adeline_17,au revoir3041,iter_A,8,0.25
Adeline_17,au revoir3042,iter_A,12,0.25
Adeline_17,au revoir3043,iter_A,13,0.25
Adeline_17,bisou3046,iter_A,12,0.25
Adeline_17,bisou3047,iter_A,13,0.25
Adeline_17,bobo3139,iter_A,9,0.25
Adeline_17,chapeau3052,iter_A,13,0.25
Adeline_17,chapeau3057,iter_A,12,0.25
Adeline_17,chapeau3058,iter_A,13,0.25
Adeline_17,coucou2610,iter_A,9,0.25
Adeline_17,coucou2611,iter_A,8,0.25
Adeline_17,encore3062,iter_A,14,0.25
Adeline_17,encore3064,iter_A,14,0.25
Adeline_17,encore3071,iter_A,14,0.25
Adeline_17,maman2614,iter_A,7,0.25
Adeline_17,oiseau3073,iter_A,8,0.25
Adeline_17,papa3142,iter_A,7,0.25
Adeline_17,vachou3075,iter_A,12,0.25
Adeline_17,voiture3078,iter_A,13,0.25
Adeline_18,au revoir3042,iter_A,12,0.25
Adeline_18,au revoir3043,iter_A,11,0.25
Adeline_18,bisou3048,iter_A,12,0.25
Adeline_18,bisou3049,iter_A,12,0.25
Adeline_18,bobo3137,iter_A,10,0.25
Adeline_18,bobo3138,iter_A,10,0.25
Adeline_18,bobo3139,iter_A,10,0.25
Adeline_18,chapeau3056,iter_A,11,0.25
Adeline_18,chapeau3057,iter_A,12,0.25
Adeline_18,coucou2606,iter_A,9,0.25
Adeline_18,coucou3140,iter_A,1,0.25
Adeline_18,dodo2612,iter_A,9,0.25
Adeline_18,encore3060,iter_A,12,0.25
Adeline_18,encore3064,iter_A,12,0.25
Adeline_18,encore3065,iter_A,12,0.25
Adeline_18,encore3071,iter_A,12,0.25
Adeline_18,encore3072,iter_A,8,0.25
Adeline_18,maman2613,iter_A,8,0.25
Adeline_18,papa2617,iter_A,9,0.25
Adeline_18,voilà3076,iter_A,13,0.25
Adeline_19,au revoir1956,iter_A,1,0.25
Adeline_19,au revoir3042,iter_A,7,0.25
Adeline_19,bisou3045,iter_A,8,0.25
Adeline_19,bisou3047,iter_A,9,0.25
Adeline_19,chapeau3051,iter_A,8,0.25
Adeline_19,chapeau3054,iter_A,8,0.25
Adeline_19,chapeau3056,iter_A,7,0.25
Adeline_19,chapeau3057,iter_A,6,0.25
Adeline_19,chapeau3058,iter_A,8,0.25
Adeline_19,coucou2605,iter_A,9,0.25
Adeline_19,coucou2608,iter_A,9,0.25
Adeline_19,coucou3059,iter_A,8,0.25
Adeline_19,encore3061,iter_A,8,0.25
Adeline_19,encore3062,iter_A,8,0.25
Adeline_19,encore3063,iter_A,8,0.25
Adeline_19,encore3064,iter_A,8,0.25
Adeline_19,oiseau3073,iter_A,7,0.25
Adeline_19,voiture3077,iter_A,9,0.25
Adeline_19,voiture3078,iter_A,9,0.25
Adeline_2,au revoir1956,iter_A,3,0.25
Adeline_2,au revoir3038,iter_A,10,0.25
Adeline_2,au revoir3043,iter_A,10,0.25
Adeline_2,au revoir3044,iter_A,10,0.25
Adeline_2,bisou3046,iter_A,9,0.25
Adeline_2,chapeau3052,iter_A,10,0.25
Adeline_2,chapeau3056,iter_A,9,0.25
Adeline_2,coucou2605,iter_A,9,0.25
Adeline_2,coucou2609,iter_A,9,0.25
Adeline_2,coucou3059,iter_A,10,0.25
Adeline_2,encore3062,iter_A,10,0.25
Adeline_2,encore3063,iter_A,10,0.25
Adeline_2,encore3065,iter_A,10,0.25
Adeline_2,encore3069,iter_A,10,0.25
Adeline_2,maman2614,iter_A,8,0.25
Adeline_2,maman2615,iter_A,8,0.25
Adeline_2,oiseau3073,iter_A,7,0.25
Adeline_2,papa3142,iter_A,6,0.25
Adeline_2,parti3074,iter_A,10,0.25
Adeline_2,vachou3075,iter_A,10,0.25
Adeline_20,au revoir3041,iter_A,7,0.25
Adeline_20,au revoir3044,iter_A,10,0.25
Adeline_20,bisou3046,iter_A,10,0.25
Adeline_20,bobo3137,iter_A,8,0.25
Adeline_20,bobo3139,iter_A,8,0.25
Adeline_20,chapeau3052,iter_A,11,0.25
Adeline_20,chapeau3055,iter_A,11,0.25
Adeline_20,coucou2606,iter_A,8,0.25
Adeline_20,coucou2609,iter_A,8,0.25
Adeline_20,coucou3059,iter_A,11,0.25
Adeline_20,dodo2612,iter_A,7,0.25
Adeline_20,encore1957,iter_A,8,0.25
Adeline_20,encore3062,iter_A,11,0.25
Adeline_20,encore3065,iter_A,11,0.25
Adeline_20,encore3067,iter_A,11,0.25
Adeline_20,encore3068,iter_A,11,0.25
Adeline_20,encore3070,iter_A,11,0.25
Adeline_20,encore3071,iter_A,11,0.25
Adeline_20,papa2616,iter_A,8,0.25
Adeline_20,vachou3075,iter_A,10,0.25
Adeline_21,au revoir3038,iter_A,9,0.25
Adeline_21,au revoir3042,iter_A,9,0.25
Adeline_21,au revoir3043,iter_A,10,0.25
Adeline_21,bisou3047,iter_A,11,0.25
Adeline_21,bisou3048,iter_A,11,0.25
Adeline_21,bisou3049,iter_A,11,0.25
Adeline_21,bobo3139,iter_A,6,0.25
Adeline_21,chapeau3050,iter_A,10,0.25
Adeline_21,chapeau3055,iter_A,10,0.25
Adeline_21,chapeau3058,iter_A,10,0.25
Adeline_21,coucou3141,iter_A,5,0.25
Adeline_21,dodo2612,iter_A,6,0.25
Adeline_21,encore3062,iter_A,10,0.25
Adeline_21,encore3068,iter_A,10,0.25
Adeline_21,encore3069,iter_A,10,0.25
Adeline_21,encore3072,iter_A,5,0.25
Adeline_21,maman2614,iter_A,6,0.25
Adeline_21,papa2617,iter_A,6,0.25
Adeline_21,parti3074,iter_A,11,0.25
Adeline_21,vachou3075,iter_A,9,0.25
Adeline_22,au revoir3038,iter_A,10,0.25
Adeline_22,au revoir3039,iter_A,10,0.25
Adeline_22,au revoir3041,iter_A,6,0.25
Adeline_22,bisou3049,iter_A,10,0.25
Adeline_22,bobo3137,iter_A,7,0.25
Adeline_22,chapeau3052,iter_A,10,0.25
Adeline_22,chapeau3054,iter_A,10,0.25
Adeline_22,chapeau3055,iter_A,10,0.25
Adeline_22,chapeau3057,iter_A,9,0.25
Adeline_22,coucou2606,iter_A,6,0.25
Adeline_22,coucou2609,iter_A,6,0.25
Adeline_22,coucou3059,iter_A,11,0.25
Adeline_22,encore3061,iter_A,11,0.25
Adeline_22,encore3062,iter_A,11,0.25
Adeline_22,encore3068,iter_A,11,0.25
Adeline_22,encore3069,iter_A,11,0.25
Adeline_22,encore3072,iter_A,7,0.25
Adeline_22,maman2613,iter_A,7,0.25
Adeline_22,maman2614,iter_A,7,0.25
Adeline_22,voilà2618,iter_A,7,0.25
Adeline_23,au revoir3043,iter_A,10,0.25
Adeline_23,bisou3046,iter_A,9,0.25
Adeline_23,bisou3047,iter_A,10,0.25
Adeline_23,bisou3049,iter_A,10,0.25
Adeline_23,bobo3139,iter_A,8,0.25
Adeline_23,chapeau3052,iter_A,10,0.25
Adeline_23,chapeau3056,iter_A,9,0.25
Adeline_23,chapeau3057,iter_A,8,0.25
Adeline_23,coucou2605,iter_A,9,0.25
Adeline_23,coucou2607,iter_A,9,0.25
Adeline_23,coucou2608,iter_A,9,0.25
Adeline_23,encore3061,iter_A,10,0.25
Adeline_23,encore3063,iter_A,10,0.25
Adeline_23,encore3068,iter_A,10,0.25
Adeline_23,encore3070,iter_A,10,0.25
Adeline_23,encore3071,iter_A,10,0.25
Adeline_23,maman2615,iter_A,7,0.25
Adeline_23,oiseau3073,iter_A,6,0.25
Adeline_23,papa2617,iter_A,8,0.25
Adeline_23,papa3142,iter_A,7,0.25
Adeline_24,au revoir1956,iter_A,2,0.25
Adeline_24,au revoir3041,iter_A,5,0.25
Adeline_24,au revoir3042,iter_A,8,0.25
Adeline_24,au revoir3043,iter_A,9,0.25
Adeline_24,bisou3045,iter_A,9,0.25
Adeline_24,bobo3137,iter_A,8,0.25
Adeline_24,chapeau3050,iter_A,9,0.25
Adeline_24,chapeau3056,iter_A,8,0.25
Adeline_24,chapeau3058,iter_A,9,0.25
Adeline_24,coucou2605,iter_A,7,0.25
Adeline_24,coucou2608,iter_A,7,0.25
Adeline_24,encore3061,iter_A,9,0.25
Adeline_24,encore3066,iter_A,9,0.25
Adeline_24,encore3067,iter_A,9,0.25
Adeline_24,encore3070,iter_A,9,0.25
Adeline_24,encore3071,iter_A,9,0.25
Adeline_24,maman2614,iter_A,7,0.25
Adeline_24,parti3074,iter_A,10,0.25
Adeline_24,voiture3078,iter_A,10,0.25
Adeline_25,au revoir3038,iter_A,12,0.25
Adeline_25,au revoir3041,iter_A,9,0.25
Adeline_25,bisou3046,iter_A,13,0.25
Adeline_25,bisou3049,iter_A,13,0.25
Adeline_25,bobo3137,iter_A,12,0.25
Adeline_25,bobo3138,iter_A,11,0.25
Adeline_25,chapeau3050,iter_A,13,0.25
Adeline_25,chapeau3056,iter_A,13,0.25
Adeline_25,chapeau3057,iter_A,12,0.25
Adeline_25,coucou2607,iter_A,10,0.25
Adeline_25,encore3060,iter_A,14,0.25
Adeline_25,encore3063,iter_A,14,0.25
Adeline_25,encore3064,iter_A,14,0.25
Adeline_25,encore3069,iter_A,14,0.25
Adeline_25,maman2613,iter_A,10,0.25
Adeline_25,maman2614,iter_A,10,0.25
Adeline_25,oiseau3073,iter_A,9,0.25
Adeline_25,papa2617,iter_A,10,0.25
Adeline_25,vachou3075,iter_A,13,0.25
Adeline_26,au revoir3038,iter_A,11,0.25
Adeline_26,bisou3045,iter_A,11,0.25
Adeline_26,bisou3047,iter_A,11,0.25
Adeline_26,bobo3138,iter_A,8,0.25
Adeline_26,chapeau3052,iter_A,11,0.25
Adeline_26,chapeau3053,iter_A,11,0.25
Adeline_26,chapeau3054,iter_A,11,0.25
Adeline_26,chapeau3057,iter_A,11,0.25
Adeline_26,coucou2605,iter_A,10,0.25
Adeline_26,coucou2606,iter_A,10,0.25
Adeline_26,coucou3059,iter_A,12,0.25
Adeline_26,dodo2612,iter_A,9,0.25
Adeline_26,encore3063,iter_A,12,0.25
Adeline_26,encore3071,iter_A,12,0.25
Adeline_26,encore3072,iter_A,7,0.25
Adeline_26,maman2614,iter_A,7,0.25
Adeline_26,oiseau3073,iter_A,7,0.25
Adeline_26,papa2616,iter_A,9,0.25
Adeline_26,papa2617,iter_A,9,0.25
Adeline_26,papa3142,iter_A,7,0.25
Adeline_27,bisou3047,iter_A,11,0.25
Adeline_27,bisou3048,iter_A,11,0.25
Adeline_27,bisou3049,iter_A,11,0.25
Adeline_27,bobo3139,iter_A,8,0.25
Adeline_27,chapeau3052,iter_A,10,0.25
Adeline_27,chapeau3056,iter_A,10,0.25
Adeline_27,chapeau3057,iter_A,11,0.25
Adeline_27,coucou2606,iter_A,9,0.25
Adeline_27,coucou2611,iter_A,9,0.25
Adeline_27,coucou3141,iter_A,5,0.25
Adeline_27,dodo2612,iter_A,9,0.25
Adeline_27,encore3070,iter_A,11,0.25
Adeline_27,encore3071,iter_A,11,0.25
Adeline_27,maman2613,iter_A,8,0.25
Adeline_27,maman2615,iter_A,8,0.25
Adeline_27,papa2616,iter_A,10,0.25
Adeline_27,papa2617,iter_A,10,0.25
Adeline_27,papa3142,iter_A,7,0.25
Adeline_27,parti3074,iter_A,11,0.25
Adeline_27,voilà3076,iter_A,12,0.25
Adeline_28,au revoir3039,iter_A,8,0.25
Adeline_28,au revoir3040,iter_A,8,0.25
Adeline_28,au revoir3042,iter_A,8,0.25
Adeline_28,bisou3049,iter_A,9,0.25
Adeline_28,chapeau3050,iter_A,8,0.25
Adeline_28,chapeau3051,iter_A,8,0.25
Adeline_28,chapeau3053,iter_A,8,0.25
Adeline_28,chapeau3054,iter_A,8,0.25
Adeline_28,chapeau3055,iter_A,8,0.25
Adeline_28,coucou2605,iter_A,8,0.25
Adeline_28,coucou2607,iter_A,8,0.25
Adeline_28,coucou2611,iter_A,7,0.25
Adeline_28,encore3064,iter_A,9,0.25
Adeline_28,encore3065,iter_A,9,0.25
Adeline_28,maman2613,iter_A,7,0.25
Adeline_28,maman2615,iter_A,7,0.25
Adeline_28,papa2616,iter_A,7,0.25
Adeline_28,papa2617,iter_A,7,0.25
Adeline_28,voilà3076,iter_A,8,0.25
Adeline_28,voiture3078,iter_A,9,0.25
Adeline_29,au revoir3042,iter_A,7,0.25
Adeline_29,au revoir3044,iter_A,7,0.25
Adeline_29,bobo3137,iter_A,6,0.25
Adeline_29,bobo3138,iter_A,5,0.25
Adeline_29,chapeau3050,iter_A,7,0.25
Adeline_29,chapeau3051,iter_A,7,0.25
Adeline_29,chapeau3057,iter_A,6,0.25
Adeline_29,coucou2605,iter_A,6,0.25
Adeline_29,coucou2606,iter_A,6,0.25
Adeline_29,coucou2608,iter_A,6,0.25
Adeline_29,coucou2609,iter_A,6,0.25
Adeline_29,coucou3059,iter_A,8,0.25
Adeline_29,encore3061,iter_A,8,0.25
Adeline_29,encore3062,iter_A,8,0.25
Adeline_29,encore3064,iter_A,8,0.25
Adeline_29,encore3066,iter_A,8,0.25
Adeline_29,encore3070,iter_A,8,0.25
Adeline_29,encore3071,iter_A,8,0.25
Adeline_29,voiture3077,iter_A,7,0.25
Adeline_29,voiture3078,iter_A,7,0.25
Adeline_3,au revoir1956,iter_A,4,0.25
Adeline_3,au revoir3039,iter_A,10,0.25
Adeline_3,au revoir3041,iter_A,5,0.25
Adeline_3,bisou3047,iter_A,12,0.25
Adeline_3,bisou3049,iter_A,12,0.25
Adeline_3,bobo3137,iter_A,8,0.25
Adeline_3,chapeau3054,iter_A,10,0.25
Adeline_3,chapeau3058,iter_A,10,0.25
Adeline_3,coucou2607,iter_A,8,0.25
Adeline_3,coucou2608,iter_A,8,0.25
Adeline_3,dodo2612,iter_A,7,0.25
Adeline_3,encore1957,iter_A,9,0.25
Adeline_3,encore3060,iter_A,12,0.25
Adeline_3,encore3061,iter_A,12,0.25
Adeline_3,encore3065,iter_A,12,0.25
Adeline_3,maman2614,iter_A,8,0.25
Adeline_3,maman2615,iter_A,8,0.25
Adeline_3,papa2616,iter_A,8,0.25
Adeline_3,papa2617,iter_A,8,0.25
Adeline_3,voilà3076,iter_A,11,0.25
Adeline_30,au revoir3041,iter_A,7,0.25
Adeline_30,au revoir3042,iter_A,10,0.25
Adeline_30,bisou3047,iter_A,12,0.25
Adeline_30,bisou3049,iter_A,12,0.25
Adeline_30,chapeau3054,iter_A,10,0.25
Adeline_30,chapeau3056,iter_A,10,0.25
Adeline_30,chapeau3057,iter_A,10,0.25
Adeline_30,coucou2607,iter_A,8,0.25
Adeline_30,coucou2611,iter_A,8,0.25
Adeline_30,coucou3059,iter_A,11,0.25
Adeline_30,encore3062,iter_A,11,0.25
Adeline_30,encore3064,iter_A,11,0.25
Adeline_30,encore3065,iter_A,11,0.25
Adeline_30,encore3068,iter_A,11,0.25
Adeline_30,encore3069,iter_A,11,0.25
Adeline_30,encore3071,iter_A,11,0.25
Adeline_30,encore3072,iter_A,8,0.25
Adeline_30,maman2613,iter_A,7,0.25
Adeline_30,maman2615,iter_A,7,0.25
Adeline_30,voilà3076,iter_A,11,0.25
Adeline_31,au revoir1956,iter_A,3,0.25
Adeline_31,au revoir3039,iter_A,12,0.25
Adeline_31,bisou3045,iter_A,12,0.25
Adeline_31,bobo3137,iter_A,10,0.25
Adeline_31,bobo3138,iter_A,9,0.25
Adeline_31,chapeau3053,iter_A,13,0.25
Adeline_31,chapeau3056,iter_A,12,0.25
Adeline_31,chapeau3058,iter_A,13,0.25
Adeline_31,coucou2607,iter_A,10,0.25
Adeline_31,coucou2610,iter_A,10,0.25
Adeline_31,coucou2611,iter_A,7,0.25
Adeline_31,encore3060,iter_A,13,0.25
Adeline_31,encore3067,iter_A,13,0.25
Adeline_31,encore3070,iter_A,13,0.25
Adeline_31,encore3071,iter_A,13,0.25
Adeline_31,maman2614,iter_A,10,0.25
Adeline_31,oiseau3073,iter_A,7,0.25
Adeline_31,papa3142,iter_A,8,0.25
Adeline_31,parti3074,iter_A,12,0.25
Adeline_31,vachou3075,iter_A,13,0.25
Adeline_32,au revoir1956,iter_A,3,0.25
Adeline_32,au revoir3041,iter_A,7,0.25
Adeline_32,au revoir3044,iter_A,12,0.25
Adeline_32,bisou3045,iter_A,13,0.25
Adeline_32,bisou3049,iter_A,13,0.25
Adeline_32,chapeau3050,iter_A,13,0.25
Adeline_32,chapeau3052,iter_A,13,0.25
Adeline_32,chapeau3054,iter_A,13,0.25
Adeline_32,chapeau3056,iter_A,12,0.25
Adeline_32,coucou2607,iter_A,9,0.25
Adeline_32,coucou2609,iter_A,9,0.25
Adeline_32,coucou3059,iter_A,13,0.25
Adeline_32,encore1957,iter_A,10,0.25
Adeline_32,encore3060,iter_A,13,0.25
Adeline_32,encore3064,iter_A,13,0.25
Adeline_32,encore3072,iter_A,10,0.25
Adeline_32,maman2614,iter_A,8,0.25
Adeline_32,oiseau3073,iter_A,10,0.25
Adeline_32,voilà2618,iter_A,11,0.25
Adeline_32,voilà3076,iter_A,13,0.25
Adeline_33,au revoir3041,iter_A,5,0.25
Adeline_33,bisou3046,iter_A,9,0.25
Adeline_33,bisou3047,iter_A,10,0.25
Adeline_33,bisou3048,iter_A,10,0.25
Adeline_33,bobo3137,iter_A,8,0.25
Adeline_33,bobo3138,iter_A,7,0.25
Adeline_33,chapeau3051,iter_A,10,0.25
Adeline_33,chapeau3053,iter_A,10,0.25
Adeline_33,chapeau3054,iter_A,10,0.25
Adeline_33,chapeau3058,iter_A,10,0.25
Adeline_33,coucou2607,iter_A,6,0.25
Adeline_33,coucou2608,iter_A,6,0.25
Adeline_33,coucou3059,iter_A,11,0.25
Adeline_33,encore3063,iter_A,11,0.25
Adeline_33,encore3065,iter_A,11,0.25
Adeline_33,maman2614,iter_A,8,0.25
Adeline_33,maman2615,iter_A,8,0.25
Adeline_33,papa2617,iter_A,7,0.25
Adeline_33,voilà2618,iter_A,6,0.25
Adeline_33,voiture3077,iter_A,10,0.25
Adeline_34,au revoir3039,iter_A,8,0.25
Adeline_34,au revoir3040,iter_A,9,0.25
Adeline_34,au revoir3042,iter_A,8,0.25
Adeline_34,au revoir3043,iter_A,9,0.25
Adeline_34,au revoir3044,iter_A,8,0.25
Adeline_34,bisou3046,iter_A,8,0.25
Adeline_34,bisou3048,iter_A,9,0.25
Adeline_34,chapeau3051,iter_A,9,0.25
Adeline_34,chapeau3053,iter_A,9,0.25
Adeline_34,chapeau3054,iter_A,9,0.25
Adeline_34,chapeau3055,iter_A,9,0.25
Adeline_34,chapeau3056,iter_A,8,0.25
Adeline_34,chapeau3058,iter_A,9,0.25
Adeline_34,coucou2610,iter_A,8,0.25
Adeline_34,coucou2611,iter_A,7,0.25
Adeline_34,encore3063,iter_A,9,0.25
Adeline_34,encore3069,iter_A,9,0.25
Adeline_34,papa2616,iter_A,8,0.25
Adeline_34,voilà2618,iter_A,8,0.25
Adeline_35,au revoir3041,iter_A,7,0.25
Adeline_35,au revoir3042,iter_A,10,0.25
Adeline_35,au revoir3043,iter_A,11,0.25
Adeline_35,bisou3045,iter_A,10,0.25
Adeline_35,bisou3049,iter_A,11,0.25
Adeline_35,bobo3139,iter_A,8,0.25
Adeline_35,chapeau3050,iter_A,11,0.25
Adeline_35,chapeau3052,iter_A,11,0.25
Adeline_35,chapeau3055,iter_A,11,0.25
Adeline_35,chapeau3057,iter_A,10,0.25
