Speaker_ID,gloss1,data_type,degree,threshold
Adeline_43,au revoir3035,iter-A,1,0.25
Adeline_43,au revoir3036,iter-A,1,0.25
Adeline_43,bisou3038,iter-A,1,0.25
Adeline_43,bisou3040,iter-A,1,0.25
Adeline_43,bisou3042,iter-A,1,0.25
Adeline_43,chapeau3049,iter-A,1,0.25
Adeline_43,chapeau3051,iter-A,1,0.25
Adeline_43,coucou3052,iter-A,1,0.25
Adeline_43,encore3053,iter-A,1,0.25
Adeline_43,encore3057,iter-A,1,0.25
Adeline_43,encore3064,iter-A,1,0.25
Adeline_43,parti3067,iter-A,1,0.25
Adeline_44,au revoir3035,iter-A,1,0.25
Adeline_44,chapeau3044,iter-A,1,0.25
Adeline_44,chapeau3050,iter-A,1,0.25
Adeline_44,chapeau3051,iter-A,1,0.25
Adeline_44,encore3058,iter-A,1,0.25
Adeline_44,encore3061,iter-A,1,0.25
Adeline_44,encore3062,iter-A,1,0.25
Adeline_44,encore3064,iter-A,1,0.25
Adeline_44,vachou3068,iter-A,1,0.25
Adeline_44,voiture3070,iter-A,1,0.25
Adeline_44,voiture3071,iter-A,1,0.25
Adeline_45,au revoir3037,iter-A,1,0.25
Adeline_45,bisou3041,iter-A,1,0.25
Adeline_45,bisou3042,iter-A,1,0.25
Adeline_45,bobo3131,iter-A,1,0.25
Adeline_45,bobo3132,iter-A,1,0.25
Adeline_45,chapeau3044,iter-A,1,0.25
Adeline_45,chapeau3046,iter-A,1,0.25
Adeline_45,chapeau3049,iter-A,1,0.25
Adeline_45,chapeau3050,iter-A,1,0.25
Adeline_45,coucou3052,iter-A,1,0.25
Adeline_45,parti3067,iter-A,1,0.25
Adeline_45,voiture3070,iter-A,1,0.25
Adeline_46,au revoir3031,iter-A,1,0.25
Adeline_46,au revoir3035,iter-A,1,0.25
Adeline_46,au revoir3036,iter-A,1,0.25
Adeline_46,bisou3038,iter-A,1,0.25
Adeline_46,bisou3040,iter-A,1,0.25
Adeline_46,chapeau3043,iter-A,1,0.25
Adeline_46,chapeau3049,iter-A,1,0.25
Adeline_46,chapeau3050,iter-A,1,0.25
Adeline_46,chapeau3051,iter-A,1,0.25
Adeline_46,encore3059,iter-A,1,0.25
Adeline_46,encore3062,iter-A,1,0.25
Adeline_46,voiture3070,iter-A,1,0.25
Adeline_46,voiture3071,iter-A,1,0.25
Adeline_48,coucou2605,iter-A,1,0.25
Adeline_48,coucou2609,iter-A,1,0.25
Adeline_48,encore3054,iter-A,1,0.25
Adeline_48,encore3055,iter-A,1,0.25
Adeline_48,encore3059,iter-A,1,0.25
Adeline_48,encore3062,iter-A,1,0.25
Adeline_48,encore3064,iter-A,1,0.25
Adeline_49,au revoir3033,iter-A,1,0.25
Adeline_49,au revoir3036,iter-A,1,0.25
Adeline_49,au revoir3037,iter-A,1,0.25
Adeline_49,bisou3041,iter-A,1,0.25
Adeline_49,chapeau3046,iter-A,1,0.25
Adeline_49,chapeau3047,iter-A,1,0.25
Adeline_49,coucou3052,iter-A,1,0.25
Adeline_49,encore3053,iter-A,1,0.25
Adeline_49,encore3061,iter-A,1,0.25
Adeline_49,encore3062,iter-A,1,0.25
Adeline_49,encore3064,iter-A,1,0.25
Adeline_49,vachou3068,iter-A,1,0.25
Adeline_49,voiture3071,iter-A,1,0.25
Adeline_5,au revoir3035,iter-A,1,0.25
Adeline_5,bisou3040,iter-A,1,0.25
Adeline_5,chapeau3045,iter-A,1,0.25
Adeline_5,chapeau3047,iter-A,1,0.25
Adeline_5,encore3054,iter-A,1,0.25
Adeline_5,encore3057,iter-A,1,0.25
Adeline_5,encore3058,iter-A,1,0.25
Adeline_5,encore3060,iter-A,1,0.25
Adeline_5,encore3062,iter-A,1,0.25
Adeline_5,parti3067,iter-A,1,0.25
Adeline_5,vachou3068,iter-A,1,0.25
Adeline_5,voilà3069,iter-A,1,0.25
Adeline_50,au revoir3033,iter-A,1,0.25
Adeline_50,au revoir3036,iter-A,1,0.25
Adeline_50,bisou3038,iter-A,1,0.25
Adeline_50,bisou3040,iter-A,1,0.25
Adeline_50,bisou3041,iter-A,1,0.25
Adeline_50,bisou3042,iter-A,1,0.25
Adeline_50,chapeau3044,iter-A,1,0.25
Adeline_50,coucou2604,iter-A,1,0.25
Adeline_50,encore3054,iter-A,1,0.25
Adeline_50,encore3057,iter-A,1,0.25
Adeline_50,encore3061,iter-A,1,0.25
Adeline_50,parti3067,iter-A,1,0.25
Adeline_50,voiture3070,iter-A,1,0.25
Adeline_51,au revoir3037,iter-A,1,0.25
Adeline_51,bisou3038,iter-A,1,0.25
Adeline_51,bisou3040,iter-A,1,0.25
Adeline_51,bisou3041,iter-A,1,0.25
Adeline_51,chapeau3045,iter-A,1,0.25
Adeline_51,chapeau3051,iter-A,1,0.25
Adeline_51,coucou2605,iter-A,1,0.25
Adeline_51,coucou2606,iter-A,1,0.25
Adeline_51,coucou3052,iter-A,1,0.25
Adeline_51,encore3056,iter-A,1,0.25
Adeline_51,encore3057,iter-A,1,0.25
Adeline_51,encore3060,iter-A,1,0.25
Adeline_51,voiture3071,iter-A,1,0.25
Adeline_52,coucou2607,iter-A,1,0.25
Adeline_52,encore3055,iter-A,1,0.25
Adeline_52,encore3056,iter-A,1,0.25
Adeline_52,encore3062,iter-A,1,0.25
Adeline_52,encore3063,iter-A,1,0.25
Adeline_53,au revoir3031,iter-A,1,0.25
Adeline_53,au revoir3032,iter-A,1,0.25
Adeline_53,au revoir3033,iter-A,1,0.25
Adeline_53,au revoir3036,iter-A,1,0.25
Adeline_53,au revoir3037,iter-A,1,0.25
Adeline_53,chapeau3046,iter-A,1,0.25
Adeline_53,encore3053,iter-A,1,0.25
Adeline_53,encore3059,iter-A,1,0.25
Adeline_53,encore3060,iter-A,1,0.25
Adeline_53,encore3061,iter-A,1,0.25
Adeline_53,encore3063,iter-A,1,0.25
Adeline_53,parti3067,iter-A,1,0.25
Adeline_55,bobo3130,iter-A,1,0.25
Adeline_55,papa3135,iter-A,1,0.25
Adeline_56,au revoir3031,iter-A,1,0.25
Adeline_56,au revoir3033,iter-A,1,0.25
Adeline_56,bisou3038,iter-A,1,0.25
Adeline_56,bisou3042,iter-A,1,0.25
Adeline_56,chapeau3046,iter-A,1,0.25
Adeline_56,chapeau3047,iter-A,1,0.25
Adeline_56,coucou2607,iter-A,1,0.25
Adeline_56,encore3056,iter-A,1,0.25
Adeline_56,encore3060,iter-A,1,0.25
Adeline_56,voiture3070,iter-A,1,0.25
Adeline_56,voiture3071,iter-A,1,0.25
Adeline_57,coucou2606,iter-A,1,0.25
Adeline_57,coucou2609,iter-A,1,0.25
Adeline_57,encore3053,iter-A,1,0.25
Adeline_57,encore3054,iter-A,1,0.25
Adeline_57,encore3059,iter-A,1,0.25
Adeline_57,encore3061,iter-A,1,0.25
Adeline_6,au revoir3032,iter-A,1,0.25
Adeline_6,au revoir3035,iter-A,1,0.25
Adeline_6,au revoir3036,iter-A,1,0.25
Adeline_6,bisou3039,iter-A,1,0.25
Adeline_6,bisou3041,iter-A,1,0.25
Adeline_6,chapeau3046,iter-A,1,0.25
Adeline_6,chapeau3047,iter-A,1,0.25
Adeline_6,chapeau3048,iter-A,1,0.25
Adeline_6,chapeau3050,iter-A,1,0.25
Adeline_6,encore3053,iter-A,1,0.25
Adeline_6,encore3060,iter-A,1,0.25
Adeline_6,encore3061,iter-A,1,0.25
Adeline_6,papa2615,iter-A,1,0.25
Adeline_6,parti3067,iter-A,1,0.25
Adeline_60,au revoir3035,iter-A,1,0.25
Adeline_60,bisou3038,iter-A,1,0.25
Adeline_60,bisou3040,iter-A,1,0.25
Adeline_60,bisou3041,iter-A,1,0.25
Adeline_60,chapeau3043,iter-A,1,0.25
Adeline_60,chapeau3051,iter-A,1,0.25
Adeline_60,encore3058,iter-A,1,0.25
Adeline_60,encore3059,iter-A,1,0.25
Adeline_60,encore3062,iter-A,1,0.25
Adeline_60,vachou3068,iter-A,1,0.25
Adeline_61,au revoir3032,iter-A,1,0.25
Adeline_61,au revoir3034,iter-A,1,0.25
Adeline_61,bisou3038,iter-A,1,0.25
Adeline_61,chapeau3045,iter-A,1,0.25
Adeline_61,coucou3052,iter-A,1,0.25
Adeline_61,encore3056,iter-A,1,0.25
Adeline_61,encore3057,iter-A,1,0.25
Adeline_61,encore3060,iter-A,1,0.25
Adeline_61,encore3062,iter-A,1,0.25
Adeline_61,voiture3070,iter-A,1,0.25
Adeline_62,chapeau3044,iter-A,1,0.25
Adeline_62,chapeau3050,iter-A,1,0.25
Adeline_62,chapeau3051,iter-A,1,0.25
Adeline_62,encore3054,iter-A,1,0.25
Adeline_62,encore3056,iter-A,1,0.25
Adeline_62,encore3057,iter-A,1,0.25
Adeline_62,encore3059,iter-A,1,0.25
Adeline_62,encore3060,iter-A,1,0.25
Adeline_62,encore3061,iter-A,1,0.25
Adeline_62,encore3062,iter-A,1,0.25
Adeline_62,vachou3068,iter-A,1,0.25
Adeline_63,au revoir3036,iter-A,1,0.25
Adeline_63,chapeau3045,iter-A,1,0.25
Adeline_63,chapeau3047,iter-A,1,0.25
Adeline_64,bobo3131,iter-A,1,0.25
Adeline_65,au revoir3033,iter-A,1,0.25
Adeline_65,bisou3038,iter-A,1,0.25
Adeline_65,bisou3039,iter-A,1,0.25
Adeline_65,bisou3040,iter-A,1,0.25
Adeline_65,bisou3042,iter-A,1,0.25
Adeline_65,chapeau3048,iter-A,1,0.25
Adeline_65,chapeau3050,iter-A,1,0.25
Adeline_65,encore3053,iter-A,1,0.25
Adeline_65,encore3063,iter-A,1,0.25
Adeline_65,papa2615,iter-A,1,0.25
Adeline_65,voiture3071,iter-A,1,0.25
Adeline_66,au revoir3035,iter-A,1,0.25
Adeline_66,bisou3039,iter-A,1,0.25
