gloss1,gloss2,Speaker_ID,word_pair,distance,Speaker,listID,distance_norm,data_type
au revoir1472,bisou994,Adeline_100,au revoir1472_bisou994,7.828550094463031,Adeline,100,0.2766373914734309,iter
chapeau1006,bisou994,Adeline_100,bisou994_chapeau1006,6.701562118716424,Adeline,100,0.2368130293539409,iter
encore1329,bisou994,Adeline_100,bisou994_encore1329,6.029989243462614,Adeline,100,0.21308166579966978,iter
coucou1015,bisou994,Adeline_100,bisou994_coucou1015,6.518186909071824,Adeline,100,0.23033310151994074,iter
encore1326,bisou994,Adeline_100,bisou994_encore1326,6.029989243462614,Adeline,100,0.21308166579966978,iter
coucou1011,bisou994,Adeline_100,bisou994_coucou1011,6.518186909071824,Adeline,100,0.23033310151994074,iter
encore1335,bisou994,Adeline_100,bisou994_encore1335,6.029989243462614,Adeline,100,0.21308166579966978,iter
maman1023,bisou994,Adeline_100,bisou994_maman1023,6.799063242523628,Adeline,100,0.24025842552951499,iter
vachou1030,bisou994,Adeline_100,bisou994_vachou1030,4.232050807568877,Adeline,100,0.1495479344019173,iter
chapeau1005,bisou994,Adeline_100,bisou994_chapeau1005,6.701562118716424,Adeline,100,0.2368130293539409,iter
coucou1017,bisou994,Adeline_100,bisou994_coucou1017,6.518186909071824,Adeline,100,0.23033310151994074,iter
bisou994,chapeau1003,Adeline_100,bisou994_chapeau1003,6.701562118716424,Adeline,100,0.2368130293539409,iter
coucou1018,bobo1001,Adeline_11,bobo1001_coucou1018,6.6332495807108,Adeline,11,0.23439906992457332,iter
bobo1000,bobo1001,Adeline_11,bobo1000_bobo1001,0,Adeline,11,0,iter
encore1328,bobo1001,Adeline_11,bobo1001_encore1328,6.14505191510159,Adeline,11,0.21714763420430236,iter
chapeau1009,bobo1001,Adeline_11,bobo1001_chapeau1009,4.201562118716424,Adeline,11,0.14847055592802175,iter
chapeau1010,bobo1001,Adeline_11,bobo1001_chapeau1010,4.201562118716424,Adeline,11,0.14847055592802175,iter
vachou1030,bobo1001,Adeline_11,bobo1001_vachou1030,5.701562118716424,Adeline,11,0.20147603998357325,iter
