Speaker_ID,Speaker,ID,path_length,mean_k,clust_coef_global,Language,data_type
Afan_41,Afan,41,0.22717584629016052,0.3,0,Urdu,iter
Afan_42,Afan,42,0.2128935581309384,0.4,0,Urdu,iter
Afan_43,Afan,43,0.2992683487256131,0.2,0,Urdu,iter
Afan_44,Afan,44,0.12176479929500908,0.6,0,Urdu,iter
Afan_45,Afan,45,0,0.3,0,Urdu,iter
Afan_46,Afan,46,0.07479430876458064,0.4,0,Urdu,iter
Afan_47,Afan,47,0.32313502399189015,0.7,0,Urdu,iter
Afan_48,Afan,48,0.2540066137664308,0.4,0,Urdu,iter
Afan_49,Afan,49,0.297614004097853,0.2,0,Urdu,iter
Afan_5,Afan,5,0.09259529633777648,0.4,0,Urdu,iter
Afan_50,Afan,50,0.27585750378295487,0.2,0,Urdu,iter
Afan_51,Afan,51,0,0.2,0,Urdu,iter
Afan_52,Afan,52,0.25755026234663064,0.5,0,Urdu,iter
Afan_53,Afan,53,0.2992683487256131,0.2,0,Urdu,iter
Afan_54,Afan,54,0,0.1,NA,Urdu,iter
Afan_55,Afan,55,0.08301347215295247,0.6,0,Urdu,iter
Afan_56,Afan,56,0.24747375583450743,1,0,Urdu,iter
Afan_57,Afan,57,0.21369802504165905,0.6,0,Urdu,iter
Afan_58,Afan,58,0.2408674670314086,0.1,NA,Urdu,iter
Afan_59,Afan,59,0.2043875231479945,0.5,0,Urdu,iter
Afan_6,Afan,6,0.2309203490683546,0.3,0,Urdu,iter
Afan_60,Afan,60,0,0.3,0,Urdu,iter
Afan_61,Afan,61,0.1423228170326083,0.2,0,Urdu,iter
Afan_62,Afan,62,0.21801484474252286,0.8,0,Urdu,iter
Afan_63,Afan,63,0,0.4,0,Urdu,iter
Afan_64,Afan,64,0.3030091801101815,1.1,0,Urdu,iter
Afan_65,Afan,65,0.19581573086372872,0.1,NA,Urdu,iter
Afan_66,Afan,66,0.2327540747971603,0.4,0,Urdu,iter
Afan_67,Afan,67,0.12465718127430107,0.5,0,Urdu,iter
Afan_68,Afan,68,0,0.2,0,Urdu,iter
Afan_69,Afan,69,0.07901591035232958,0.3,0,Urdu,iter
Afan_7,Afan,7,0.07479430876458064,0.4,0,Urdu,iter
Afan_70,Afan,70,0.14119286320549426,0.5,0,Urdu,iter
Afan_71,Afan,71,0.21369802504165905,0.6,0,Urdu,iter
Afan_72,Afan,72,0.24931436254860215,0.2,0,Urdu,iter
Afan_73,Afan,73,0.22861381181583865,0.6,0,Urdu,iter
Afan_74,Afan,74,0.27733157559246013,0.4,0,Urdu,iter
Afan_75,Afan,75,0.19938047827428976,0.4,0,Urdu,iter
Afan_76,Afan,76,0.24678352831672187,0.7,0,Urdu,iter
Afan_77,Afan,77,0.26600513875577175,0.2,0,Urdu,iter
Afan_78,Afan,78,0.22321050307338974,0.1,NA,Urdu,iter
Afan_79,Afan,79,0.2493143625486022,0.5,0,Urdu,iter
Afan_8,Afan,8,0.30184398096065174,0.5,0,Urdu,iter
Afan_80,Afan,80,0.15626604661638233,0.2,0,Urdu,iter
Afan_81,Afan,81,0.22397763109978852,0.1,NA,Urdu,iter
Afan_82,Afan,82,0.2225724248957818,0.2,0,Urdu,iter
Afan_83,Afan,83,0.3225250704732707,0.8,0,Urdu,iter
Afan_84,Afan,84,0.279038432329082,0.5,0,Urdu,iter
Afan_85,Afan,85,0,0.4,0,Urdu,iter
Afan_86,Afan,86,0.20689312783721614,0.1,NA,Urdu,iter
Afan_87,Afan,87,0,0.2,0,Urdu,iter
Afan_88,Afan,88,0.3690503654675719,1,0,Urdu,iter
Afan_89,Afan,89,0.22064137669650608,0.3,0,Urdu,iter
Afan_9,Afan,9,0.3427551513821989,0.3,0,Urdu,iter
Afan_90,Afan,90,0.2903417868994988,0.2,0,Urdu,iter
Afan_91,Afan,91,0.22016712763144752,0.5,0,Urdu,iter
Afan_92,Afan,92,0.07678415243075604,0.5,0,Urdu,iter
Afan_93,Afan,93,0.2999851304981768,0.5,0,Urdu,iter
Afan_94,Afan,94,0,0.1,NA,Urdu,iter
Afan_95,Afan,95,0.33464910372796997,0.3,0,Urdu,iter
Afan_96,Afan,96,0.21369802504165905,0.6,0,Urdu,iter
Afan_97,Afan,97,0.24931436254860248,0.8,0,Urdu,iter
Afan_98,Afan,98,0.21348422554891244,0.3,0,Urdu,iter
Afan_99,Afan,99,0.2803048003832436,0.6,0,Urdu,iter
Atte_1,Atte,1,0.14136458133119498,1.5,0,Finnish,iter
Atte_10,Atte,10,0,0.1,NA,Finnish,iter
Atte_100,Atte,100,0.08847581871347751,1.4,0,Finnish,iter
Atte_11,Atte,11,0.0876510230973268,1.2,0,Finnish,iter
Atte_12,Atte,12,0.35670070291536626,1,0,Finnish,iter
Atte_13,Atte,13,0.11615527804534152,1.4,0,Finnish,iter
Atte_14,Atte,14,0.19189412439258213,1.4,0,Finnish,iter
Atte_15,Atte,15,0.30525987603441046,0.2,0,Finnish,iter
Atte_16,Atte,16,0.3619065093507544,1,0,Finnish,iter
Atte_17,Atte,17,0.18242716406252263,1.5,0,Finnish,iter
Atte_18,Atte,18,0.1467625068283616,1.8,0,Finnish,iter
Atte_19,Atte,19,0.1489938294180281,0.2,0,Finnish,iter
Atte_2,Atte,2,0.14222570500230072,1.7,0,Finnish,iter
Atte_20,Atte,20,0.14992214886302357,0.1,NA,Finnish,iter
Atte_21,Atte,21,0.06681465667824685,1.2,0,Finnish,iter
Atte_22,Atte,22,0.15823598400990496,1.8,0,Finnish,iter
Atte_24,Atte,24,0.16646676277169564,1.5,0,Finnish,iter
Atte_25,Atte,25,0.11115899355158966,1,0,Finnish,iter
Atte_26,Atte,26,0.22894490702580766,0.5,0,Finnish,iter
Atte_27,Atte,27,0.3909395960346423,1.2,0,Finnish,iter
Atte_28,Atte,28,0.14216209776838928,0.2,0,Finnish,iter
Atte_29,Atte,29,0.13488859638409012,0.3,0,Finnish,iter
Atte_3,Atte,3,0.17404753770257897,1.2,0,Finnish,iter
Atte_30,Atte,30,0.12717086020190052,1.4,0,Finnish,iter
Atte_31,Atte,31,0.12328007840299848,1,0,Finnish,iter
Atte_32,Atte,32,0.17880675959600378,1.6,0,Finnish,iter
Atte_33,Atte,33,0.24874144444491433,1.1,0,Finnish,iter
Atte_34,Atte,34,0.3371078734688197,0.4,0,Finnish,iter
Atte_35,Atte,35,0.17469355631185043,0.4,0,Finnish,iter
Atte_36,Atte,36,0.1735924227424723,1.7,0,Finnish,iter
Atte_37,Atte,37,0,0.1,NA,Finnish,iter
Atte_38,Atte,38,0.3335970366568942,1.5,0,Finnish,iter
Atte_39,Atte,39,0.1524985912637555,1.5,0,Finnish,iter
Atte_4,Atte,4,0.25308936103335244,1.1,0,Finnish,iter
Atte_40,Atte,40,0.20445067944954332,1.7,0,Finnish,iter
Atte_41,Atte,41,0.3652535504837281,1,0,Finnish,iter
Atte_42,Atte,42,0.15558963152650251,1.7,0,Finnish,iter
Atte_43,Atte,43,0.19091315242057108,1.8,0,Finnish,iter
Atte_44,Atte,44,0.141780235231272,1.3,0,Finnish,iter
Atte_45,Atte,45,0,0.1,NA,Finnish,iter
Atte_46,Atte,46,0.13376445870972598,1.4,0,Finnish,iter
Atte_47,Atte,47,0.14836156513022464,1.7,0,Finnish,iter
Atte_48,Atte,48,0.3087886710096595,1,0,Finnish,iter
Atte_49,Atte,49,0.3652535504837281,1,0,Finnish,iter
Atte_5,Atte,5,0.19876158111384407,1.4,0,Finnish,iter
Atte_50,Atte,50,0.35655640463048177,1.2,0,Finnish,iter
Atte_51,Atte,51,0.10130563777090476,1.3,0,Finnish,iter
Atte_52,Atte,52,0.4120809287508725,1.2,0,Finnish,iter
Atte_53,Atte,53,0.0928828509654609,1.4,0,Finnish,iter
Atte_54,Atte,54,0.11324148814620899,1.8,0,Finnish,iter
Atte_55,Atte,55,0.15262993801720523,0.2,0,Finnish,iter
Atte_56,Atte,56,0.29798765883605655,0.2,0,Finnish,iter
Atte_57,Atte,57,0.09374354607029947,1.4,0,Finnish,iter
Atte_58,Atte,58,0.18099807302997128,1.2,0,Finnish,iter
Atte_59,Atte,59,0.21713379843901415,0.2,0,Finnish,iter
Atte_6,Atte,6,0.4122748467799222,1.3,0,Finnish,iter
Atte_60,Atte,60,0.16164647951712607,1.3,0,Finnish,iter
Atte_61,Atte,61,0.2164857193965398,1.3,0,Finnish,iter
Atte_62,Atte,62,0.14092847878791553,1.5,0,Finnish,iter
Atte_63,Atte,63,0.18399555684865887,1.6,0,Finnish,iter
Atte_64,Atte,64,0.4092192556345471,1.1,0,Finnish,iter
Atte_65,Atte,65,0.3246698226522028,1,0,Finnish,iter
Atte_66,Atte,66,0.2949693892852167,0.9,0,Finnish,iter
Atte_67,Atte,67,0.15174303284789203,1.2,0,Finnish,iter
Atte_68,Atte,68,0.11174537206352109,0.1,NA,Finnish,iter
