Speaker_ID,Speaker,ID,path_length,mean_k,clust_coef_global,Language,data_type
Hiromi_98,Hiromi,98,0.2177135534568349,11,0.7208398133748056,Japanese,iter_A
Hiromi_99,Hiromi,99,0.21253295053768767,10,0.743978590544157,Japanese,iter_A
Ivy_1,Ivy,1,0.3078447538623929,3.7,0.6030150753768844,UK,iter_A
Ivy_10,Ivy,10,0.29581222061978296,4.4,0.6517241379310345,UK,iter_A
Ivy_100,Ivy,100,0.4713349314644728,2.9,0.3626373626373626,UK,iter_A
Ivy_11,Ivy,11,0.3307837318138367,5.5,0.6466165413533834,UK,iter_A
Ivy_12,Ivy,12,0.2726685841746765,4.8,0.6448598130841121,UK,iter_A
Ivy_13,Ivy,13,0.3270638851556715,4.6,0.6459854014598541,UK,iter_A
Ivy_14,Ivy,14,0.3464172767089295,4.5,0.503731343283582,UK,iter_A
Ivy_15,Ivy,15,0.31475694601741294,3.8,0.6103896103896104,UK,iter_A
Ivy_16,Ivy,16,0.2556310926984004,3.9,0.627906976744186,UK,iter_A
Ivy_17,Ivy,17,0.40933248405692946,3.4,0.5337423312883436,UK,iter_A
Ivy_18,Ivy,18,0.2284504749542566,4.5,0.6276595744680851,UK,iter_A
Ivy_19,Ivy,19,0.33048963058322867,5.9,0.5420792079207921,UK,iter_A
Ivy_2,Ivy,2,0.36680412028801734,2.9,0.4322033898305085,UK,iter_A
Ivy_20,Ivy,20,0.33008730067886777,4.5,0.6156716417910447,UK,iter_A
Ivy_21,Ivy,21,0.29425054558824454,5.8,0.6439024390243903,UK,iter_A
Ivy_22,Ivy,22,0.27096956675012923,4.9,0.5512048192771084,UK,iter_A
Ivy_23,Ivy,23,0.24130428355384492,2.6,0.6724137931034483,UK,iter_A
Ivy_24,Ivy,24,0.33452339810239917,4.8,0.6504854368932039,UK,iter_A
Ivy_25,Ivy,25,0.2528805272468615,2.3,0.5,UK,iter_A
Ivy_26,Ivy,26,0.32799451721669765,4.6,0.5609756097560976,UK,iter_A
Ivy_27,Ivy,27,0.25281384070437124,4.3,0.6642066420664207,UK,iter_A
Ivy_28,Ivy,28,0.32014882206285294,3.9,0.6371681415929203,UK,iter_A
Ivy_29,Ivy,29,0.19986092532612998,3.7,0.7953488372093023,UK,iter_A
Ivy_3,Ivy,3,0.29037054077381363,3.9,0.5648535564853556,UK,iter_A
Ivy_30,Ivy,30,0.24075648914310122,3.9,0.64,UK,iter_A
Ivy_31,Ivy,31,0.3150619381517107,4.5,0.5956678700361011,UK,iter_A
Ivy_32,Ivy,32,0.3242708983635119,3,0.6293706293706294,UK,iter_A
Ivy_33,Ivy,33,0.3050438418321735,3,0.5526315789473685,UK,iter_A
Ivy_34,Ivy,34,0.5061237704958167,2.2,0.44776119402985076,UK,iter_A
Ivy_35,Ivy,35,0.3448021329400559,4,0.5466666666666666,UK,iter_A
Ivy_36,Ivy,36,0.2795682630886603,6,0.590047393364929,UK,iter_A
Ivy_37,Ivy,37,0.360971795956509,4,0.7407407407407407,UK,iter_A
Ivy_38,Ivy,38,0.27497098668231795,2.8,0.5813953488372093,UK,iter_A
Ivy_39,Ivy,39,0.2834911279463935,5.7,0.636568848758465,UK,iter_A
Ivy_4,Ivy,4,0.27003768088298225,5.1,0.6035502958579881,UK,iter_A
Ivy_40,Ivy,40,0.38911012982524473,4.8,0.5876288659793815,UK,iter_A
Ivy_41,Ivy,41,0.32567571873311835,4.5,0.5373134328358209,UK,iter_A
Ivy_42,Ivy,42,0.22573320896363722,3,0.7346938775510204,UK,iter_A
Ivy_43,Ivy,43,0.28741816839358647,2.8,0.5454545454545454,UK,iter_A
Ivy_44,Ivy,44,0.31058362253882843,2.4,0.6477272727272727,UK,iter_A
Ivy_45,Ivy,45,0.3432310804807005,2.4,0.5294117647058824,UK,iter_A
Ivy_46,Ivy,46,0.38017181434505126,3.9,0.6,UK,iter_A
Ivy_47,Ivy,47,0.3380966579387012,2.5,0.5666666666666667,UK,iter_A
Ivy_48,Ivy,48,0.3218635589787482,5.2,0.6349206349206349,UK,iter_A
Ivy_49,Ivy,49,0.27720492901521143,6.3,0.5340659340659341,UK,iter_A
Ivy_5,Ivy,5,0.34983936096094176,3.2,0.48936170212765956,UK,iter_A
Ivy_50,Ivy,50,0.33271346500147875,2.8,0.576,UK,iter_A
Ivy_51,Ivy,51,0.35401004577852124,4.4,0.6621621621621622,UK,iter_A
Ivy_52,Ivy,52,0.31921439076254005,3.3,0.5165562913907285,UK,iter_A
Ivy_53,Ivy,53,0.28003823430322633,6.5,0.6299376299376299,UK,iter_A
Ivy_54,Ivy,54,0.28772723447471094,4.9,0.6265822784810127,UK,iter_A
Ivy_55,Ivy,55,0.35028663847271113,4,0.5633802816901409,UK,iter_A
Ivy_56,Ivy,56,0.3044628485515944,5.5,0.5461741424802111,UK,iter_A
Ivy_57,Ivy,57,0.23671291375710787,4.8,0.688953488372093,UK,iter_A
Ivy_58,Ivy,58,0.4748651554639255,3.4,0.5307692307692308,UK,iter_A
Ivy_59,Ivy,59,0.37627760693355305,4.4,0.5338983050847458,UK,iter_A
Ivy_6,Ivy,6,0.4606170541206198,4.2,0.6082949308755761,UK,iter_A
Ivy_60,Ivy,60,0.4203579712949191,3.9,0.48333333333333334,UK,iter_A
Ivy_61,Ivy,61,0.43417488523822206,2.2,0.5753424657534246,UK,iter_A
Ivy_62,Ivy,62,0.32231937046240794,4.6,0.635036496350365,UK,iter_A
Ivy_63,Ivy,63,0.322791433648579,3.7,0.5204081632653061,UK,iter_A
Ivy_64,Ivy,64,0.24029863665567475,4.1,0.676595744680851,UK,iter_A
Ivy_65,Ivy,65,0.4903588170670724,2.4,0.4177215189873418,UK,iter_A
Ivy_66,Ivy,66,0.2672142837598665,4.7,0.6346153846153846,UK,iter_A
Ivy_67,Ivy,67,0.24442083742292287,5.5,0.656934306569343,UK,iter_A
Ivy_68,Ivy,68,0.3903603721156492,1.9,0.46153846153846156,UK,iter_A
Ivy_69,Ivy,69,0.26447891818365116,5.1,0.6253776435045317,UK,iter_A
Ivy_7,Ivy,7,0.38476797254724804,1.7,0.16216216216216217,UK,iter_A
Ivy_70,Ivy,70,0.35704303564373574,3.1,0.6470588235294118,UK,iter_A
Ivy_71,Ivy,71,0.35166364629212776,3.6,0.5833333333333334,UK,iter_A
Ivy_72,Ivy,72,0.35928504427629304,4.9,0.5955882352941176,UK,iter_A
Ivy_73,Ivy,73,0.3248895930142088,2.3,0.5172413793103449,UK,iter_A
Ivy_74,Ivy,74,0.28479686920493574,6.7,0.648506151142355,UK,iter_A
Ivy_75,Ivy,75,0.2815989837937567,3.5,0.7150259067357513,UK,iter_A
Ivy_76,Ivy,76,0.31752423140025193,3.8,0.6515151515151515,UK,iter_A
Ivy_77,Ivy,77,0.36313633557454794,3.5,0.5471698113207547,UK,iter_A
Ivy_78,Ivy,78,0.3710882956408664,4.3,0.5879396984924623,UK,iter_A
Ivy_79,Ivy,79,0.43319851709210844,2.9,0.42857142857142855,UK,iter_A
Ivy_8,Ivy,8,0.2877814110738739,4.7,0.574468085106383,UK,iter_A
Ivy_80,Ivy,80,0.2755769394527199,3.6,0.6030927835051546,UK,iter_A
Ivy_81,Ivy,81,0.33075793768216033,3.7,0.5056179775280899,UK,iter_A
Ivy_82,Ivy,82,0.28751336865880484,6.8,0.6240875912408759,UK,iter_A
Ivy_83,Ivy,83,0.340709861799453,2.5,0.4675324675324675,UK,iter_A
Ivy_84,Ivy,84,0.42044806200678214,3,0.5769230769230769,UK,iter_A
Ivy_85,Ivy,85,0.3962098465060936,3.4,0.40540540540540543,UK,iter_A
Ivy_86,Ivy,86,0.39945251537012905,3.2,0.5,UK,iter_A
Ivy_87,Ivy,87,0.3648560762802877,3,0.43795620437956206,UK,iter_A
Ivy_88,Ivy,88,0.3381051240622317,2,0.5357142857142857,UK,iter_A
Ivy_89,Ivy,89,0.2917644486129606,3.7,0.6243654822335025,UK,iter_A
Ivy_9,Ivy,9,0.5483413661808166,2.5,0.5185185185185185,UK,iter_A
Ivy_90,Ivy,90,0.3691126585047903,4.2,0.6,UK,iter_A
Ivy_91,Ivy,91,0.29099410105233875,4.5,0.6232394366197183,UK,iter_A
Ivy_92,Ivy,92,0.3652696646455694,5.2,0.6329479768786127,UK,iter_A
Ivy_93,Ivy,93,0.3074999099224586,5.2,0.5909090909090909,UK,iter_A
Ivy_94,Ivy,94,0.253179918026901,4.9,0.6763005780346821,UK,iter_A
Ivy_95,Ivy,95,0.4531206022710893,2.6,0.53125,UK,iter_A
Ivy_96,Ivy,96,0.3595765605039217,3.7,0.5663265306122449,UK,iter_A
Ivy_97,Ivy,97,0.321819887135053,4.2,0.5714285714285714,UK,iter_A
Ivy_98,Ivy,98,0.43174770180246963,2.7,0.39473684210526316,UK,iter_A
Ivy_99,Ivy,99,0.4579654712260865,3.4,0.5294117647058824,UK,iter_A
Julien_1,Julien,1,0.1945821347380621,9.9,0.5988960441582337,French,iter_A
Julien_10,Julien,10,0.20282888690911438,11.1,0.6940133037694013,French,iter_A
Julien_100,Julien,100,0.15981477247354997,11.7,0.6621803499327052,French,iter_A
Julien_11,Julien,11,0.18700026204710093,11.4,0.6888731396172927,French,iter_A
Julien_12,Julien,12,0.20537120168181747,10.4,0.6440957886044592,French,iter_A
Julien_13,Julien,13,0.18883470171734026,11.3,0.6741818181818182,French,iter_A
Julien_14,Julien,14,0.2010176512051448,11,0.6485849056603774,French,iter_A
Julien_15,Julien,15,0.18961085204478842,10,0.5873161764705882,French,iter_A
Julien_16,Julien,16,0.18709915289072174,10.3,0.6072351421188631,French,iter_A
Julien_17,Julien,17,0.2002952788385455,9.5,0.5705521472392638,French,iter_A
Julien_18,Julien,18,0.18863395911671468,11.4,0.6646971935007385,French,iter_A
Julien_19,Julien,19,0.20283916449482545,9.1,0.5724946695095949,French,iter_A
Julien_2,Julien,2,0.18926862268227534,11.3,0.666420664206642,French,iter_A
Julien_20,Julien,20,0.2038668656766065,9.9,0.6010978956999085,French,iter_A
Julien_21,Julien,21,0.19198296295565168,10.4,0.6302521008403361,French,iter_A
Julien_22,Julien,22,0.20211782198094974,10.7,0.6377759607522485,French,iter_A
Julien_23,Julien,23,0.1945783888178426,11.2,0.6572519083969466,French,iter_A
Julien_24,Julien,24,0.17435250742996203,11.6,0.6643454038997214,French,iter_A
Julien_25,Julien,25,0.20602641776368327,11.1,0.6940133037694013,French,iter_A
Julien_26,Julien,26,0.20305324766577224,9.7,0.612410071942446,French,iter_A
Julien_27,Julien,27,0.18719125806472667,11.5,0.6950207468879668,French,iter_A
Julien_28,Julien,28,0.2017096507188911,10.6,0.6553998351195384,French,iter_A
Julien_29,Julien,29,0.18669453394471433,10.4,0.5953408110440035,French,iter_A
Julien_3,Julien,3,0.19907593650711825,10,0.6052863436123348,French,iter_A
Julien_30,Julien,30,0.18374369053391934,11.9,0.6968264686022958,French,iter_A
Julien_31,Julien,31,0.1918867745984885,11.3,0.6666666666666666,French,iter_A
Julien_32,Julien,32,0.18799484985138998,9.8,0.5661971830985916,French,iter_A
Julien_33,Julien,33,0.2029574516948835,10.6,0.6553998351195384,French,iter_A
Julien_34,Julien,34,0.20594250231171696,11.4,0.6974248927038627,French,iter_A
Julien_35,Julien,35,0.18902274292414534,9.9,0.5983606557377049,French,iter_A
Julien_36,Julien,36,0.18783642325999972,11.1,0.6417112299465241,French,iter_A
Julien_37,Julien,37,0.1835896434687296,11.4,0.6487695749440716,French,iter_A
Julien_38,Julien,38,0.19980248931818484,9.3,0.56875,French,iter_A
Julien_39,Julien,39,0.18965464440420507,10.6,0.6384,French,iter_A
Julien_4,Julien,4,0.18692928288068175,11.2,0.6448170731707317,French,iter_A
Julien_40,Julien,40,0.19274914501527043,11.7,0.6944248412138321,French,iter_A
Julien_41,Julien,41,0.19735729853541503,10.7,0.6433793663688059,French,iter_A
Julien_42,Julien,42,0.19309352112753578,10.1,0.6047745358090185,French,iter_A
Julien_43,Julien,43,0.20587656311575583,9.7,0.6046738072054528,French,iter_A
Julien_44,Julien,44,0.18740647256581747,11.3,0.6837107377647919,French,iter_A
Julien_45,Julien,45,0.1905474875672183,11.4,0.6900420757363254,French,iter_A
Julien_46,Julien,46,0.18700026204710105,11.4,0.6733812949640288,French,iter_A
Julien_47,Julien,47,0.20763741795638782,9.1,0.5612691466083151,French,iter_A
Julien_48,Julien,48,0.19854554178024725,10.6,0.6447688564476886,French,iter_A
Julien_49,Julien,49,0.17898007936952395,11,0.6769911504424779,French,iter_A
Julien_5,Julien,5,0.18637269112320246,10.6,0.615,French,iter_A
Julien_50,Julien,50,0.18750753281876179,10.7,0.6510538641686182,French,iter_A
Julien_51,Julien,51,0.18469869344113354,9.8,0.5734072022160664,French,iter_A
Julien_52,Julien,52,0.18643880511240668,10.6,0.6398687448728466,French,iter_A
Julien_53,Julien,53,0.1884563746836062,11.5,0.6808510638297872,French,iter_A
Julien_54,Julien,54,0.17196007484475065,12,0.6933683519369666,French,iter_A
Julien_55,Julien,55,0.20336554397923232,11,0.6748278500382555,French,iter_A
Julien_56,Julien,56,0.1892423295837305,11.3,0.6525679758308157,French,iter_A
Julien_57,Julien,57,0.19825583800977006,11.6,0.7073509015256588,French,iter_A
Julien_58,Julien,58,0.17735512466907224,11.4,0.6676300578034682,French,iter_A
Julien_59,Julien,59,0.19351471874021478,11.2,0.6751638747268754,French,iter_A
Julien_6,Julien,6,0.17354774428514647,10.7,0.6421947449768161,French,iter_A
Julien_60,Julien,60,0.18810591939021487,11.7,0.688764829030007,French,iter_A
Julien_61,Julien,61,0.19177799498345752,10.9,0.6590389016018307,French,iter_A
Julien_62,Julien,62,0.1910650004682595,9.1,0.5514705882352942,French,iter_A
Julien_63,Julien,63,0.19791543552035343,10.6,0.6394671107410491,French,iter_A
Julien_64,Julien,64,0.19086881005988265,11.7,0.7025187202178352,French,iter_A
Julien_65,Julien,65,0.20654945819857665,10,0.6082568807339449,French,iter_A
Julien_66,Julien,66,0.19528752899344337,10,0.624,French,iter_A
Julien_67,Julien,67,0.18405948893024718,11.3,0.6603910209992759,French,iter_A
Julien_68,Julien,68,0.2050969383228959,11,0.6645569620253164,French,iter_A
Julien_69,Julien,69,0.17672279604991067,11.4,0.6815240833932422,French,iter_A
Julien_7,Julien,7,0.1915929323252443,11.5,0.6969909027291813,French,iter_A
Julien_70,Julien,70,0.1982558380097702,11.6,0.6974789915966386,French,iter_A
Julien_71,Julien,71,0.20479359438704167,9.8,0.62580054894785,French,iter_A
Julien_72,Julien,72,0.18857411896325593,11.8,0.7031564808596373,French,iter_A
Julien_73,Julien,73,0.20223178549087273,11.5,0.6815193571950329,French,iter_A
Julien_74,Julien,74,0.19515447458679377,10.7,0.6468222043443282,French,iter_A
Julien_75,Julien,75,0.19888455297320431,10.1,0.6037906137184116,French,iter_A
Julien_76,Julien,76,0.1646157957968296,11.4,0.6571834992887624,French,iter_A
Julien_77,Julien,77,0.1870619898237304,11.4,0.6470149253731343,French,iter_A
Julien_78,Julien,78,0.1905474875672181,11.4,0.6900420757363254,French,iter_A
Julien_79,Julien,79,0.2046286099038959,10.7,0.6606583072100314,French,iter_A
Julien_8,Julien,8,0.17496825233043747,11.5,0.6691988950276243,French,iter_A
Julien_80,Julien,80,0.20482080916499587,10.2,0.6424870466321243,French,iter_A
Julien_81,Julien,81,0.19966955914953224,11.6,0.684971098265896,French,iter_A
Julien_82,Julien,82,0.18878040384643496,11.6,0.6874115983026874,French,iter_A
Julien_83,Julien,83,0.2025199266783357,9.2,0.5669781931464174,French,iter_A
Julien_84,Julien,84,0.19853717090206802,10.5,0.6237113402061856,French,iter_A
Julien_85,Julien,85,0.20567994630127764,10.1,0.6262265834076717,French,iter_A
Julien_86,Julien,86,0.2008350330764729,10.4,0.6462699077954736,French,iter_A
Julien_87,Julien,87,0.20714454038013622,10.1,0.6303191489361702,French,iter_A
Julien_88,Julien,88,0.2055069618815522,11.3,0.680482290881688,French,iter_A
Julien_89,Julien,89,0.19663105731958996,11.1,0.6641394996209249,French,iter_A
Julien_9,Julien,9,0.19074798970923285,10.1,0.6151172893136403,French,iter_A
Julien_90,Julien,90,0.17645301771142824,12,0.7017994858611826,French,iter_A
Julien_91,Julien,91,0.19451779553671986,10.1,0.6094570928196147,French,iter_A
Julien_92,Julien,92,0.19363836259499836,10.9,0.656832298136646,French,iter_A
Julien_93,Julien,93,0.17530332601843682,11.8,0.6992031872509961,French,iter_A
Julien_94,Julien,94,0.1756535330934571,11.5,0.6733842946490618,French,iter_A
Julien_95,Julien,95,0.1963151464758142,10.9,0.6591086786551994,French,iter_A
Julien_96,Julien,96,0.1889915150593952,11.3,0.6536438767843726,French,iter_A
Julien_97,Julien,97,0.18743642131213267,11.3,0.6637931034482759,French,iter_A
Julien_98,Julien,98,0.1878737771398375,11.8,0.7058823529411765,French,iter_A
Julien_99,Julien,99,0.2007908048159895,9.9,0.5882352941176471,French,iter_A
Kazuko_1,Kazuko,1,0.3039425718308545,5.7,0.5833333333333334,Japanese,iter_A
Kazuko_10,Kazuko,10,0.2709153551128721,7.8,0.6878698224852071,Japanese,iter_A
Kazuko_100,Kazuko,100,0.25459037434385967,9.6,0.6840490797546013,Japanese,iter_A
Kazuko_11,Kazuko,11,0.2932398830845912,6.7,0.668041237113402,Japanese,iter_A
Kazuko_12,Kazuko,12,0.22013716615464607,10.1,0.7901668129938543,Japanese,iter_A
Kazuko_13,Kazuko,13,0.256463386544829,8.1,0.6409090909090909,Japanese,iter_A
Kazuko_14,Kazuko,14,0.42874863260921237,4.9,0.7366548042704626,Japanese,iter_A
Kazuko_15,Kazuko,15,0.23433374229521275,10.7,0.7228596646072374,Japanese,iter_A
Kazuko_16,Kazuko,16,0.2703273911672405,7.8,0.7449664429530202,Japanese,iter_A
Kazuko_17,Kazuko,17,0.3605770630482276,6.7,0.6209150326797386,Japanese,iter_A
Kazuko_18,Kazuko,18,0.31192352749519103,7.7,0.6111111111111112,Japanese,iter_A
Kazuko_19,Kazuko,19,0.266575137886638,8.4,0.711340206185567,Japanese,iter_A
Kazuko_2,Kazuko,2,0.2718897225880267,7.9,0.6323529411764706,Japanese,iter_A
Kazuko_20,Kazuko,20,0.29197780275034163,7.4,0.6919504643962848,Japanese,iter_A
Kazuko_21,Kazuko,21,0.35878939598450843,5.8,0.6457765667574932,Japanese,iter_A
Kazuko_22,Kazuko,22,0.2552535763780649,8,0.6299559471365639,Japanese,iter_A
Kazuko_23,Kazuko,23,0.3790732756059655,6.5,0.7780082987551867,Japanese,iter_A
Kazuko_24,Kazuko,24,0.2477848123481478,11,0.7553444180522565,Japanese,iter_A
Kazuko_25,Kazuko,25,0.307949445339859,6.7,0.6627906976744186,Japanese,iter_A
Kazuko_26,Kazuko,26,0.2372334310349511,9.5,0.6764705882352942,Japanese,iter_A
Kazuko_27,Kazuko,27,0.2866595922657585,6.8,0.5524625267665952,Japanese,iter_A
Kazuko_28,Kazuko,28,0.30532758924743564,6.4,0.6363636363636364,Japanese,iter_A
Kazuko_29,Kazuko,29,0.2936793939167991,7.8,0.6448170731707317,Japanese,iter_A
Kazuko_3,Kazuko,3,0.23783090635068538,8,0.7037037037037037,Japanese,iter_A
Kazuko_30,Kazuko,30,0.2174630433902197,10.2,0.6778711484593838,Japanese,iter_A
Kazuko_31,Kazuko,31,0.2626693497076212,8.5,0.8197674418604651,Japanese,iter_A
Kazuko_32,Kazuko,32,0.2898929557762822,8,0.6859623733719248,Japanese,iter_A
Kazuko_33,Kazuko,33,0.33099147550826535,5.8,0.66,Japanese,iter_A
Kazuko_34,Kazuko,34,0.2675815244064161,8.3,0.7613636363636364,Japanese,iter_A
Kazuko_35,Kazuko,35,0.2295812905518036,9.6,0.7658959537572254,Japanese,iter_A
Kazuko_36,Kazuko,36,0.30654647995461565,6.9,0.6412213740458015,Japanese,iter_A
Kazuko_37,Kazuko,37,0.24674164891392972,9.9,0.7185114503816794,Japanese,iter_A
Kazuko_38,Kazuko,38,0.26448874204857603,8.6,0.6944818304172274,Japanese,iter_A
Kazuko_39,Kazuko,39,0.26527320201931226,8.7,0.6445012787723785,Japanese,iter_A
Kazuko_4,Kazuko,4,0.25307000175616373,6.7,0.7527472527472527,Japanese,iter_A
Kazuko_40,Kazuko,40,0.2678876600116219,9.6,0.6784232365145229,Japanese,iter_A
Kazuko_41,Kazuko,41,0.29004793222617603,8.6,0.705237515225335,Japanese,iter_A
Kazuko_42,Kazuko,42,0.24592273021766314,10.3,0.7684859154929577,Japanese,iter_A
Kazuko_43,Kazuko,43,0.2712976358793315,7.4,0.6042031523642732,Japanese,iter_A
Kazuko_44,Kazuko,44,0.31583571270554206,6.3,0.6283783783783784,Japanese,iter_A
Kazuko_45,Kazuko,45,0.30184544398002827,8.2,0.6833333333333333,Japanese,iter_A
Kazuko_46,Kazuko,46,0.24874706136387098,7.1,0.7375415282392026,Japanese,iter_A
Kazuko_47,Kazuko,47,0.34387311852979896,7,0.6181474480151229,Japanese,iter_A
Kazuko_48,Kazuko,48,0.25815284383066084,7.9,0.6251944012441679,Japanese,iter_A
Kazuko_49,Kazuko,49,0.36090690727965336,6.4,0.6673728813559322,Japanese,iter_A
Kazuko_5,Kazuko,5,0.27405357098479455,8.4,0.665742024965326,Japanese,iter_A
Kazuko_50,Kazuko,50,0.2805414884176341,7.5,0.7291361639824304,Japanese,iter_A
Kazuko_51,Kazuko,51,0.3387885211755219,7,0.7085427135678392,Japanese,iter_A
Kazuko_52,Kazuko,52,0.2543199237648147,7.7,0.6701183431952663,Japanese,iter_A
Kazuko_53,Kazuko,53,0.2557939251100234,8.7,0.6931677018633541,Japanese,iter_A
Kazuko_54,Kazuko,54,0.2604210926873052,8.9,0.7290697674418605,Japanese,iter_A
Kazuko_55,Kazuko,55,0.23182347180273516,10.6,0.7427312775330397,Japanese,iter_A
Kazuko_56,Kazuko,56,0.2668378201129072,8.9,0.6630434782608695,Japanese,iter_A
Kazuko_57,Kazuko,57,0.2511614253518095,8.7,0.7110036275695284,Japanese,iter_A
Kazuko_58,Kazuko,58,0.26572658604991606,8.3,0.6615811373092927,Japanese,iter_A
Kazuko_59,Kazuko,59,0.26144275012951934,8.7,0.6795994993742178,Japanese,iter_A
Kazuko_6,Kazuko,6,0.24470184763340053,9.3,0.7266881028938906,Japanese,iter_A
Kazuko_60,Kazuko,60,0.2944444676724651,8.9,0.7586206896551724,Japanese,iter_A
Kazuko_61,Kazuko,61,0.28214543201086945,7.7,0.6671511627906976,Japanese,iter_A
Kazuko_62,Kazuko,62,0.29135172420513444,6.9,0.592436974789916,Japanese,iter_A
Kazuko_63,Kazuko,63,0.31422596644733075,5.9,0.6187050359712231,Japanese,iter_A
Kazuko_64,Kazuko,64,0.2947839596451575,6.8,0.6992481203007519,Japanese,iter_A
Kazuko_65,Kazuko,65,0.2542654858065026,9,0.7233065442020666,Japanese,iter_A
Kazuko_66,Kazuko,66,0.2709526703477419,7.6,0.6528,Japanese,iter_A
Kazuko_67,Kazuko,67,0.2209024386670888,10.5,0.7788944723618091,Japanese,iter_A
Kazuko_68,Kazuko,68,0.35699364394727817,5.2,0.5923566878980892,Japanese,iter_A
Kazuko_69,Kazuko,69,0.25715704211978496,7.2,0.6640502354788069,Japanese,iter_A
Kazuko_7,Kazuko,7,0.3025141404370267,6.6,0.5929549902152642,Japanese,iter_A
Kazuko_70,Kazuko,70,0.24987280202507028,8.6,0.6955414012738853,Japanese,iter_A
Kazuko_71,Kazuko,71,0.21187567020459303,9.9,0.7639925373134329,Japanese,iter_A
Kazuko_72,Kazuko,72,0.29062597857358335,7.2,0.7567567567567568,Japanese,iter_A
Kazuko_73,Kazuko,73,0.257242834722602,8.8,0.6688918558077437,Japanese,iter_A
Kazuko_74,Kazuko,74,0.2624529009976073,9.3,0.6271186440677966,Japanese,iter_A
Kazuko_75,Kazuko,75,0.24496483435394403,10,0.7406340057636888,Japanese,iter_A
Kazuko_76,Kazuko,76,0.24133469692123674,8.9,0.7214285714285714,Japanese,iter_A
Kazuko_77,Kazuko,77,0.27070330333110926,6.9,0.6511627906976745,Japanese,iter_A
Kazuko_78,Kazuko,78,0.3582269572886451,7.1,0.6776061776061776,Japanese,iter_A
Kazuko_79,Kazuko,79,0.2241572114764111,10.4,0.7244986922406277,Japanese,iter_A
Kazuko_8,Kazuko,8,0.29247427829399086,5.9,0.522077922077922,Japanese,iter_A
Kazuko_80,Kazuko,80,0.26673888202377793,9.4,0.7005586592178771,Japanese,iter_A
Kazuko_81,Kazuko,81,0.26832760086601726,9.2,0.7184466019417476,Japanese,iter_A
Kazuko_82,Kazuko,82,0.32976328667968136,6.3,0.6951983298538622,Japanese,iter_A
Kazuko_83,Kazuko,83,0.2582787662340421,9.8,0.6617647058823529,Japanese,iter_A
Kazuko_84,Kazuko,84,0.27332211235405574,7.9,0.7126600284495022,Japanese,iter_A
Kazuko_85,Kazuko,85,0.3016194205478406,6.3,0.5518134715025906,Japanese,iter_A
Kazuko_86,Kazuko,86,0.22169455301195473,11.2,0.7291021671826625,Japanese,iter_A
Kazuko_87,Kazuko,87,0.25361078939157805,8.1,0.6281112737920937,Japanese,iter_A
Kazuko_88,Kazuko,88,0.2781455277300165,7.2,0.7386018237082067,Japanese,iter_A
Kazuko_89,Kazuko,89,0.29359651259436026,7.9,0.6018808777429467,Japanese,iter_A
Kazuko_9,Kazuko,9,0.30074185094276273,8.9,0.7,Japanese,iter_A
Kazuko_90,Kazuko,90,0.34101966882441037,7.1,0.6468401486988847,Japanese,iter_A
Kazuko_91,Kazuko,91,0.31167931348633104,7.9,0.723433242506812,Japanese,iter_A
Kazuko_92,Kazuko,92,0.24513327905467905,7.7,0.7144846796657381,Japanese,iter_A
Kazuko_93,Kazuko,93,0.263916221900956,8.1,0.6215827338129496,Japanese,iter_A
Kazuko_94,Kazuko,94,0.26119563788847405,9.6,0.6303370786516854,Japanese,iter_A
Kazuko_95,Kazuko,95,0.24402886748365496,11.3,0.7551330798479088,Japanese,iter_A
Kazuko_96,Kazuko,96,0.23385530480448433,10.8,0.7163793103448276,Japanese,iter_A
Kazuko_97,Kazuko,97,0.30490314590971923,5.5,0.6766917293233082,Japanese,iter_A
Kazuko_98,Kazuko,98,0.2667811611516528,9.1,0.7273706896551724,Japanese,iter_A
Kazuko_99,Kazuko,99,0.28680697535058386,9,0.7542087542087542,Japanese,iter_A
Lewis_1,Lewis,1,0.3468074641021298,6,0.6580645161290323,UK,iter_A
Lewis_10,Lewis,10,0.2304106970391596,9.5,0.7434402332361516,UK,iter_A
Lewis_100,Lewis,100,0.25178923360410127,5.9,0.5879732739420935,UK,iter_A
Lewis_11,Lewis,11,0.2684520563558542,6.6,0.7102473498233216,UK,iter_A
Lewis_12,Lewis,12,0.18113694319195403,8.3,0.666270783847981,UK,iter_A
Lewis_13,Lewis,13,0.25152142092955404,5.8,0.5736263736263736,UK,iter_A
Lewis_14,Lewis,14,0.24499706292680973,7.2,0.6765163297045101,UK,iter_A
Lewis_15,Lewis,15,0.2554122572803608,6.5,0.5865921787709497,UK,iter_A
Lewis_16,Lewis,16,0.2864899125517945,8.4,0.6596273291925466,UK,iter_A
Lewis_17,Lewis,17,0.19972716338902133,8.7,0.5805330243337196,UK,iter_A
Lewis_18,Lewis,18,0.3457584707752063,6,0.5973154362416108,UK,iter_A
Lewis_19,Lewis,19,0.22101023401242473,7.7,0.5691868758915835,UK,iter_A
Lewis_2,Lewis,2,0.22791572471268687,5.4,0.6116504854368932,UK,iter_A
Lewis_20,Lewis,20,0.22569153934891029,8.6,0.7960526315789473,UK,iter_A
Lewis_21,Lewis,21,0.2595894061311189,8,0.6727509778357236,UK,iter_A
Lewis_22,Lewis,22,0.2629051641682225,7.4,0.6905829596412556,UK,iter_A
